v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_hbos,anomaly_vote_count,GERCEK_ETIKET_label
-2.73,-14.73,-5.51,-0.36,1.32,-0.26,0.0,0.0,0.0,42.45,-22.41,0.5195537002891527,5.0,0
-9.85,5.6,-0.4,-0.99,1.49,-0.16,45.18,-27.33,9.44,-74.75,-80.71,0.5195510068549015,5.0,0
3.33,-16.59,-9.76,0.17,-0.55,-0.25,-42.64,25.8,-13.55,23.39,-30.15,0.5195257033872506,4.0,0
-4.98,-4.15,-13.35,0.0,-0.15,-0.23,0.0,0.0,0.0,-8.99,-35.17,0.5195186396033277,5.0,0
-9.39,2.74,3.4,1.14,-2.0,-0.08,56.37,-16.04,5.37,-78.22,45.51,0.519517422773924,5.0,0
-0.13,-17.63,-2.4,0.07,0.9,-0.38,0.0,0.0,0.0,49.04,-7.47,0.5194897184897881,5.0,0
-0.7,-14.57,-4.51,1.02,0.82,-0.27,0.0,0.0,0.0,51.16,-1.29,0.5194824579559704,5.0,0
-7.65,0.09,-3.04,1.64,-1.94,0.27,48.61,-7.97,-21.15,-64.6,63.21,0.5194751666036085,5.0,0
-5.51,-3.17,-15.81,0.03,0.61,-0.44,77.66,17.11,-1.99,-42.55,1.27,0.5194680892954614,5.0,0
-9.33,-4.65,-0.86,-0.04,0.18,-0.13,90.1,20.87,6.15,-44.23,4.78,0.5194657299911823,3.0,0
0.15,-14.39,-9.83,0.25,-0.89,-0.39,-34.63,33.51,-15.44,16.47,-26.77,0.5194636547794246,5.0,0
-3.12,-19.61,-24.46,0.64,-1.02,1.72,0.0,0.0,0.0,-14.32,-33.88,0.5194576067441269,6.0,1
-9.32,-1.46,5.42,-1.39,1.99,-0.37,40.49,-26.61,-50.88,-44.6,59.42,0.519438404679243,4.0,0
-10.64,-1.9,-0.8,-0.15,0.05,-0.27,84.33,21.59,0.26,-43.71,6.08,0.5194158173130524,3.0,0
2.05,-16.86,-10.76,-0.39,1.16,-0.28,-9.88,33.33,-18.01,31.24,-27.69,0.5194110234182602,5.0,0
-8.6,2.64,0.43,0.89,-1.99,-0.13,57.81,-12.81,-4.33,-74.0,60.41,0.5194083910884048,5.0,0
-4.84,-3.89,-1.15,-0.86,1.72,-0.04,62.32,10.3,-16.29,-44.63,41.26,0.5194082144376911,3.0,0
-10.24,-0.98,-0.12,-1.17,3.57,0.77,66.65,7.79,-36.06,-47.8,56.56,0.5193876388481963,5.0,0
-2.37,-11.78,-11.81,-0.29,0.11,-0.89,0.0,0.0,0.0,-8.23,-32.76,0.5193635573200183,5.0,0
-9.47,-14.54,-11.63,-0.9,-0.7,-0.74,0.0,0.0,0.0,-7.1,-35.48,0.5193520927313854,2.0,0
-7.73,-11.24,-5.79,0.65,1.32,-0.16,0.0,0.0,0.0,19.24,-8.61,0.5193453003163183,4.0,0
3.6,-16.96,-12.69,0.0,0.35,0.09,-54.39,16.84,6.34,27.97,-33.94,0.5193393294210374,4.0,0
3.6,-16.96,-12.69,0.0,0.35,0.09,-54.39,16.84,6.34,27.74,-33.89,0.5193393294210374,4.0,0
-9.47,-8.23,-8.88,0.47,-0.69,-0.42,30.0,-18.63,14.93,-15.83,-34.26,0.5193325161090393,5.0,0
4.43,-17.88,-12.75,0.18,-0.1,-0.1,-54.39,16.84,6.34,27.58,-33.63,0.5193275751022931,4.0,0
-1.57,-14.96,-6.53,0.16,0.24,-0.17,0.0,0.0,0.0,32.97,-35.52,0.519318662610145,4.0,0
-5.44,-12.57,-15.37,-0.1,1.0,-0.74,0.0,0.0,0.0,5.99,-54.57,0.5193094728002888,5.0,0
-8.01,-10.78,-10.86,-0.56,0.17,-0.4,34.27,-8.24,12.52,-4.17,-37.8,0.5193047749364198,4.0,0
-1.01,-17.93,-9.44,0.54,0.06,-0.53,0.0,0.0,0.0,21.15,-11.42,0.5192742263830795,1.0,0
-10.19,-2.93,0.33,0.03,0.19,-0.14,81.26,13.53,-6.15,-43.66,3.53,0.5192679114251698,1.0,0
0.05,2.02,8.86,-0.62,-0.14,0.17,22.63,-14.06,-61.37,-12.46,106.82,0.5192629406758967,4.0,0
-11.71,2.8,4.05,0.61,-1.19,-0.28,52.4,-28.76,2.86,-78.78,27.07,0.519254081383916,5.0,0
2.05,-14.73,-10.97,0.13,-1.0,-0.51,-2.22,32.08,13.72,31.4,-27.6,0.5192001283949946,5.0,0
0.0,-16.59,-8.17,-0.15,-0.18,0.08,0.0,0.0,0.0,5.0,2.65,0.5191809991484485,1.0,0
3.01,-16.97,-13.97,0.07,0.2,0.4,0.0,0.0,0.0,16.64,-20.86,0.5191760639783322,5.0,0
-3.01,-14.72,-8.44,0.56,-1.13,-0.25,0.0,0.0,0.0,14.23,-29.93,0.5191547031020002,5.0,0
3.71,-13.4,-7.97,0.43,-0.41,-0.78,-4.54,36.56,2.23,38.8,-30.31,0.5191482780720588,5.0,0
-11.03,-4.65,-0.01,0.06,0.05,-0.09,83.43,15.32,-1.99,-43.55,2.25,0.5191474321746833,1.0,0
2.43,-15.16,-7.24,0.5,-1.18,0.71,0.0,0.0,0.0,31.69,-32.75,0.5191451939929014,5.0,0
2.92,-19.81,-15.82,0.44,-0.23,0.63,0.0,0.0,0.0,17.66,-24.26,0.5191412800456289,5.0,0
-10.89,2.68,-2.62,-0.05,-0.64,-0.31,51.5,-24.28,8.58,-76.53,-66.12,0.5191387389052514,4.0,0
0.43,-17.33,-7.99,0.0,1.32,-0.42,-13.97,32.43,-17.16,43.92,-25.53,0.5191323551720347,5.0,0
-12.07,-5.14,7.2,-0.63,0.88,-0.97,57.27,-22.85,10.31,-72.48,-46.13,0.5191248623966042,5.0,0
-2.63,-6.93,-9.27,0.23,-0.35,-0.22,80.36,20.87,-3.55,-42.56,3.95,0.5191109965743207,5.0,1
-5.92,-16.67,-5.83,-1.15,-0.22,-0.7,0.0,0.0,0.0,4.35,-30.41,0.5190709119876477,2.0,0
-1.7,-16.73,-11.82,0.56,-0.78,-0.27,0.0,0.0,0.0,14.87,-35.21,0.5190627343963147,1.0,0
0.37,-15.88,-10.23,0.51,-0.3,-0.17,0.0,0.0,0.0,18.22,-33.92,0.5190593508870632,1.0,0
1.7,-17.51,-14.67,0.1,0.25,0.41,0.0,0.0,0.0,22.75,-47.86,0.5190385469991633,4.0,0
-2.55,-20.82,-3.99,0.13,-1.75,-0.71,0.0,0.0,0.0,35.49,-25.8,0.5190321606961997,5.0,0
2.67,-16.52,-8.97,-0.44,1.18,-0.03,-26.44,28.49,21.96,46.6,-26.43,0.519030537451343,5.0,0
-2.97,-17.73,-7.75,-0.65,1.86,0.3,0.0,0.0,0.0,18.79,-32.4,0.5190294381774959,5.0,0
-10.25,0.11,2.54,-0.35,-0.53,-0.35,59.44,-1.52,-9.36,-58.12,41.16,0.5190024579789673,4.0,0
8.68,-4.74,-2.54,1.28,0.38,0.21,83.97,21.23,-2.5,-45.17,4.44,0.5189977018389481,5.0,1
0.13,-15.4,-9.27,-0.31,1.36,0.16,-46.02,22.04,-0.68,34.21,-26.44,0.5189933468374884,5.0,0
-0.16,1.41,4.37,0.22,-0.34,0.03,221.07,176.62,143.24,-12.7,97.01,0.5189753443045425,5.0,0
-9.01,1.78,-8.71,0.97,-1.19,0.48,42.84,-13.71,27.39,-58.5,-59.24,0.5189415580357878,5.0,0
-13.52,5.54,17.71,-0.28,1.11,-0.26,80.0,19.44,1.99,-43.73,1.75,0.5189317229751736,5.0,0
2.58,-17.49,-9.71,-0.01,0.37,-0.51,-24.48,32.26,20.42,27.96,-19.09,0.5189181751965656,4.0,0
0.15,-16.84,-8.66,-0.4,0.25,-0.01,-19.49,29.39,23.85,22.07,-31.55,0.5189046714268267,5.0,0
-9.98,-7.04,0.49,0.26,-0.71,0.0,84.87,19.98,6.32,-42.35,1.41,0.5188880243724129,5.0,0
-9.01,-11.04,-7.53,1.33,-3.25,0.56,0.0,0.0,0.0,-24.96,24.29,0.5188871402777532,5.0,0
-2.67,-16.32,-4.93,-0.8,1.32,0.12,0.0,0.0,0.0,14.93,-34.4,0.5188871221265275,5.0,0
-2.8,-4.52,2.89,0.1,0.0,-1.21,0.0,0.0,0.0,15.83,13.55,0.5188863538948126,3.0,0
2.13,-15.72,-10.69,-0.25,1.52,-0.11,0.0,0.0,0.0,42.42,-31.38,0.5188764737708828,5.0,0
-12.99,-51.66,-8.67,0.16,0.16,-0.29,0.0,0.0,0.0,-8.95,-34.85,0.5188731814141817,5.0,0
-0.49,-19.65,-11.76,-0.41,1.72,-0.08,0.0,0.0,0.0,28.33,-22.07,0.5188705525596627,5.0,0
-0.08,-13.0,-9.1,-0.3,0.38,0.17,-20.56,31.18,-19.04,15.74,-9.69,0.5188631422714306,5.0,0
2.43,-18.09,-10.13,-0.1,1.2,0.33,-4.36,33.87,-1.71,49.61,-20.7,0.5188405365347893,5.0,0
-5.44,-18.43,-7.11,-0.48,-1.72,-0.11,0.0,0.0,0.0,7.29,-25.54,0.5188096778829535,4.0,0
-9.53,-2.8,1.72,-1.32,0.85,-0.17,78.38,18.89,-1.3,-44.5,4.01,0.5188044998928217,4.0,0
-10.19,-5.31,-0.97,0.02,-0.46,0.03,74.05,9.94,-2.34,-46.11,1.37,0.5188030787262342,2.0,0
-6.61,-5.63,7.41,-1.88,2.16,0.3,41.4,18.54,-5.54,-22.56,38.51,0.5187991313665791,5.0,0
-11.3,-6.11,0.18,-0.53,0.5,0.06,52.58,4.38,-30.59,-43.43,15.47,0.5187954144010957,2.0,0
-0.1,-16.62,-8.01,-0.85,1.4,-0.21,-2.22,33.15,7.55,28.85,-27.13,0.5187952855854975,5.0,0
-0.46,-15.95,-9.19,-0.16,0.69,-0.64,0.0,0.0,0.0,30.63,-34.64,0.5187716679299529,2.0,0
-2.75,-0.68,-9.32,0.56,-0.32,-0.47,14.16,0.08,38.31,-9.38,-70.3,0.5187700661309741,2.0,0
-9.01,-4.09,0.73,-0.21,0.4,-0.2,84.33,15.5,-1.47,-43.0,1.56,0.518762100767952,4.0,0
-3.1,-0.62,-10.49,0.5,-0.32,-0.56,14.16,0.08,38.31,-9.41,-71.18,0.5187347201443532,2.0,0
-4.06,-22.37,-9.45,0.15,-1.98,-0.36,0.0,0.0,0.0,17.63,-33.7,0.5187342028591438,5.0,0
-12.97,-2.14,-1.32,-0.41,-0.39,-0.3,82.71,15.68,-4.07,-40.74,1.7,0.5187321924313183,5.0,0
-8.27,2.95,-5.01,1.05,-0.4,0.44,55.83,-16.93,0.0,-85.29,54.41,0.5187164567263501,5.0,0
-9.53,2.1,2.29,0.15,-0.2,1.05,80.0,0.08,8.23,-66.61,-22.71,0.5187120999535307,5.0,0
-9.43,-10.89,-8.07,-1.0,0.38,-0.08,0.0,0.0,0.0,-1.15,-41.24,0.5187037403808109,5.0,0
-8.89,-3.42,5.08,-1.88,2.75,0.8,42.3,-2.95,-11.35,-39.4,44.57,0.5186984584777982,5.0,0
-6.72,-0.28,-4.75,-0.95,1.53,0.45,58.17,-2.41,5.37,-62.61,-4.0,0.5186870939744924,5.0,0
3.05,-16.05,-9.18,0.19,-0.86,-0.18,-9.34,32.79,5.49,23.83,-18.16,0.5186722174792601,5.0,0
-12.59,0.18,6.37,-0.82,1.0,-0.18,84.69,21.95,3.38,-43.56,-3.25,0.5186702942835416,5.0,0
3.87,-15.99,-8.87,0.05,-0.82,-0.39,-8.45,34.05,5.66,22.14,-17.04,0.5186606839027764,5.0,0
3.88,-16.03,-8.47,0.25,-0.93,0.18,-10.23,36.56,-3.94,18.4,-6.56,0.5186585685380828,5.0,0
-10.63,-1.84,-2.24,-0.1,0.51,-1.29,56.55,-6.18,15.94,-56.05,-34.58,0.5186557400548265,4.0,0
-9.03,1.37,-5.85,0.23,-0.56,-0.4,60.7,-6.18,33.36,-49.12,-52.47,0.5186498293706928,3.0,0
1.34,-12.99,-10.28,0.55,-0.68,0.45,0.0,0.0,0.0,23.04,-39.92,0.5186414994961844,2.0,0
-4.93,-0.02,7.84,-1.06,2.5,-0.2,2.06,-21.77,-28.51,-24.21,73.76,0.5186270581131748,5.0,0
-7.55,-4.19,-1.44,-0.87,1.29,-0.14,81.62,17.47,2.16,-43.59,-4.17,0.5186214106296442,5.0,0
-0.03,-16.63,-7.58,-0.38,-0.24,-0.17,0.0,0.0,0.0,25.5,-28.75,0.5186190049467944,1.0,0
-7.38,3.98,3.26,1.33,-3.26,-0.05,48.97,-27.15,-9.44,-55.92,80.16,0.5185961913811147,5.0,0
-7.89,-13.8,-8.25,0.18,-0.37,0.19,0.0,0.0,0.0,-13.64,-35.94,0.5185883388551705,4.0,0
-8.21,-8.62,-18.69,0.61,-1.27,-0.04,0.0,0.0,0.0,-17.79,-56.8,0.5185831795785899,5.0,0
-1.74,-15.97,-6.44,-0.23,0.86,0.14,0.0,0.0,0.0,31.88,-44.97,0.5185746903240859,5.0,0
3.47,-15.48,-9.65,0.02,-0.53,-0.06,-30.35,23.47,26.08,33.3,-32.19,0.5185712187174439,5.0,0
1.53,-13.7,-3.6,0.85,-1.83,-0.09,0.0,0.0,0.0,12.88,-26.62,0.518555500467934,5.0,0
-1.78,-18.46,-15.9,0.06,0.0,0.56,0.0,0.0,0.0,15.52,-49.53,0.5185519655665308,5.0,0
-8.46,2.14,-9.59,0.75,-0.71,0.48,47.17,-10.11,24.27,-58.68,-59.17,0.5185313128803534,5.0,0
-3.04,-13.16,-5.52,0.0,1.14,-0.42,0.0,0.0,0.0,13.01,-21.84,0.5185245039782173,1.0,0
-12.4,-4.54,-1.3,-0.23,0.42,2.5,0.0,0.0,0.0,-14.64,-34.75,0.5185162064842764,4.0,0
-10.68,-2.06,-4.75,0.57,-0.44,-0.93,65.39,-6.18,13.95,-55.75,-27.75,0.5185056264612665,5.0,0
0.99,-16.75,-8.05,0.0,-0.12,0.5,-27.86,28.49,-20.93,33.43,-31.23,0.5184920174596507,5.0,0
1.39,-15.35,-8.52,0.26,-1.5,1.12,0.0,0.0,0.0,10.27,-17.69,0.5184884459851503,5.0,0
-0.5,-14.93,-8.95,-0.84,2.05,-0.28,0.0,0.0,0.0,29.71,-25.57,0.5184794968785057,5.0,0
-5.37,2.39,-11.23,0.31,-1.78,-0.67,0.0,0.0,0.0,-47.23,-81.08,0.5184713469206107,4.0,0
-8.27,-3.25,-7.75,-0.51,0.57,0.26,77.66,26.79,6.32,-43.33,-3.58,0.518465847742953,5.0,0
-8.28,-16.92,-10.05,0.86,-0.84,-1.2,0.0,0.0,0.0,5.25,-24.48,0.5184575968841839,5.0,0
-10.67,-1.2,-7.04,0.68,-0.74,-0.85,65.39,-6.18,13.95,-56.54,-28.88,0.5184330063758232,5.0,0
-11.46,-23.64,-12.37,1.36,-0.94,2.55,0.0,0.0,0.0,-15.39,-34.9,0.5184226215418984,4.0,1
-0.12,-15.55,-9.98,0.18,0.46,0.26,0.0,0.0,0.0,42.74,-33.61,0.5184161357103764,3.0,0
-3.85,-16.5,-14.29,-0.54,1.3,0.37,0.0,0.0,0.0,14.44,-46.88,0.5184040353916598,5.0,0
-5.47,1.58,10.03,-0.51,2.36,0.01,62.5,2.24,-57.38,-20.77,78.69,0.5183911282811183,5.0,0
-10.42,-3.45,3.21,-0.68,1.13,-0.08,80.0,8.33,-29.9,-44.98,23.95,0.5183452940643131,1.0,0
-2.32,-18.2,-1.45,1.2,-3.37,0.38,0.0,0.0,0.0,17.81,-2.21,0.5183169987187696,5.0,0
-3.74,-18.11,-9.4,0.38,-1.04,-0.28,0.0,0.0,0.0,9.7,-21.9,0.5183051150129413,4.0,0
-9.05,-11.7,-9.3,-1.13,0.61,-0.21,0.0,0.0,0.0,-1.02,-41.17,0.5182892867604535,5.0,0
-10.48,-9.99,-9.68,-0.45,1.18,0.9,0.0,0.0,0.0,-10.98,-48.84,0.5182819267739575,5.0,0
-0.14,-15.09,-11.32,-0.15,1.25,0.05,0.0,0.0,0.0,21.93,-27.75,0.5182559846368612,5.0,0
2.99,-4.71,4.78,0.63,0.87,0.06,85.23,24.64,0.08,-43.45,4.88,0.5182308773378076,5.0,1
-16.44,4.67,23.2,-0.51,1.45,0.1,83.07,18.54,0.08,-42.95,-4.33,0.5182290746916635,5.0,0
-1.37,-15.06,-2.28,-0.46,1.63,-0.31,0.0,0.0,0.0,43.14,-0.29,0.5182153593418194,5.0,0
-10.72,-2.39,-4.46,-0.45,0.01,1.47,38.86,8.15,23.57,-50.33,-38.1,0.5182084119758562,5.0,0
-18.03,30.09,30.91,0.56,-1.18,0.79,83.43,23.2,5.63,-41.95,3.04,0.5182026152294953,5.0,0
-9.39,-1.7,4.45,-0.7,0.74,-0.24,64.48,13.17,-14.56,-46.6,30.32,0.5182007907771501,3.0,0
-5.74,-20.11,-11.83,0.61,-1.41,-0.73,0.0,0.0,0.0,6.14,-27.45,0.5181997952886325,5.0,0
-10.5,0.22,2.66,-0.5,0.81,-0.08,72.59,-13.71,-20.02,-59.25,19.94,0.5181965028491694,2.0,0
2.7,-16.29,-8.21,-0.15,-0.02,-0.03,-21.63,29.75,22.13,42.6,-31.16,0.5181955860382591,4.0,0
-9.86,3.57,0.79,-0.54,0.88,-0.08,45.18,-27.33,9.44,-74.07,-81.91,0.5181876897919669,5.0,0
-10.05,3.56,-0.16,-0.76,1.23,-0.1,45.18,-27.33,9.44,-74.21,-81.62,0.5181876897919669,5.0,0
-9.86,3.57,0.79,-0.54,0.88,-0.08,45.18,-27.33,9.44,-73.79,-82.39,0.5181876897919669,5.0,0
-10.05,3.56,-0.16,-0.76,1.23,-0.1,45.18,-27.33,9.44,-74.43,-81.24,0.5181869963917339,5.0,0
0.43,-17.33,-7.99,0.0,1.32,-0.42,-13.97,32.43,-17.16,45.85,-24.79,0.5181801547905865,5.0,0
-1.3,0.42,8.07,-0.84,1.48,-0.18,282.76,-139.88,-252.42,-7.23,95.39,0.5181745685506122,5.0,0
-3.36,-6.36,1.92,1.07,-1.56,0.21,0.0,0.0,0.0,12.83,8.83,0.5181556121299115,3.0,0
-7.35,0.49,-8.04,0.45,0.04,0.28,0.0,0.0,0.0,-48.87,-48.05,0.5181253809113798,5.0,0
-0.01,-1.12,-11.46,-0.42,0.78,-0.08,-20.83,14.42,72.98,3.52,-86.83,0.518114918949509,4.0,0
-9.85,5.6,-0.4,-0.99,1.49,-0.16,45.18,-27.33,9.44,-75.1,-79.75,0.5180970947502604,5.0,0
-10.63,-2.15,-2.82,-0.06,0.1,-0.28,80.72,14.42,-4.94,-44.17,2.12,0.5180706812097163,2.0,0
-0.11,-14.37,-10.32,1.29,-1.19,-0.21,0.0,0.0,0.0,17.44,-12.53,0.518066707122682,5.0,0
-4.26,-18.47,-11.73,-0.64,-0.06,1.21,0.0,0.0,0.0,-12.83,-33.83,0.518066609643305,5.0,0
-0.2,-16.72,-6.78,-0.47,0.83,0.07,-11.48,32.79,18.87,40.59,-25.34,0.5180166540187775,5.0,0
-0.2,-16.72,-6.78,-0.47,0.83,0.07,-11.48,32.79,18.87,40.42,-25.34,0.5180166540187773,5.0,0
-1.15,-14.59,-8.47,-0.04,-0.11,-0.41,0.0,0.0,0.0,21.72,-34.27,0.5180125622871977,3.0,0
-0.37,-6.44,0.36,0.43,-0.02,1.6,0.0,0.0,0.0,-1.44,9.93,0.5179860548784886,2.0,0
-10.94,-9.75,-6.29,0.0,0.7,-0.39,0.0,0.0,0.0,-21.03,-39.25,0.5179582346241461,1.0,0
-11.57,-21.04,-23.45,0.49,-0.64,1.67,0.0,0.0,0.0,-14.73,-33.85,0.5179174029323298,5.0,1
2.75,-16.3,-11.66,0.12,-0.38,0.58,-10.23,30.46,-0.85,40.86,-29.46,0.517908577151173,5.0,0
-11.15,-7.58,2.25,-0.54,1.24,-0.83,48.61,11.02,4.5,-40.66,3.2,0.517902784506929,3.0,0
-11.71,2.8,4.05,0.61,-1.19,-0.28,52.4,-28.76,2.86,-79.1,24.79,0.5178736081656458,4.0,0
-9.44,-4.68,-0.51,-0.98,1.15,-0.76,74.41,24.64,-8.23,-36.05,-3.99,0.5178713672583605,4.0,0
-5.44,-8.65,1.8,-2.04,1.28,-1.12,0.0,0.0,0.0,-3.01,-6.14,0.5178246367030189,4.0,0
-4.76,-17.69,-11.51,-0.67,0.94,0.78,0.0,0.0,0.0,0.63,-35.96,0.5178211020606823,5.0,0
1.11,-15.91,-5.17,-0.51,-0.36,0.39,0.0,0.0,0.0,12.53,-19.48,0.5178089587493669,1.0,0
-6.97,-16.88,-17.11,-0.05,0.56,-0.07,0.0,0.0,0.0,2.78,-47.37,0.5177997813036189,5.0,0
-9.36,2.22,-5.77,-0.49,0.7,-0.85,50.6,-17.82,18.55,-69.67,-64.68,0.5177946020231,5.0,0
-1.26,-11.53,-11.75,-0.21,-0.66,0.85,0.0,0.0,0.0,1.42,-48.83,0.5177837449166228,5.0,0
-10.58,-2.78,-0.37,-0.01,0.0,-0.96,76.75,5.46,6.5,-43.95,-1.82,0.5177546552383546,2.0,0
-2.56,2.8,8.09,-0.74,-1.42,0.44,29.85,-24.46,-44.72,-21.69,110.31,0.5177490442468949,5.0,0
-6.72,4.11,2.6,1.14,-3.2,0.75,48.25,-21.23,-22.53,-49.54,111.75,0.5177349272072572,5.0,0
-0.25,-19.64,-13.69,0.58,-0.05,0.35,0.0,0.0,0.0,22.47,-45.86,0.5177331935224704,5.0,0
-8.75,0.5,22.19,-0.69,1.4,-0.12,53.12,13.71,12.65,-37.93,-30.96,0.5177294840347247,5.0,0
-2.01,-4.39,0.92,0.12,0.09,-1.18,0.0,0.0,0.0,15.67,13.52,0.5177270536926312,2.0,0
-10.66,-1.9,-0.21,0.13,0.4,0.16,57.99,0.98,-5.54,-60.36,22.72,0.5177264503030307,1.0,0
2.17,-17.84,-10.05,-0.17,1.36,0.28,-4.36,33.87,-1.71,49.41,-20.87,0.5177137272574851,5.0,0
-13.24,-7.12,-9.04,0.87,-1.3,-0.27,0.0,0.0,0.0,-19.14,-45.1,0.5176872583826692,1.0,0
-6.98,-30.78,-2.67,-2.14,2.77,0.81,0.0,0.0,0.0,24.56,-26.33,0.5176774135850416,5.0,0
-1.3,0.42,8.07,-0.84,1.48,-0.18,282.76,-139.88,-252.42,-7.59,94.85,0.5176730294176956,5.0,0
-0.31,-14.98,-5.97,-0.2,0.7,-0.17,0.0,0.0,0.0,32.68,-23.78,0.5176618220422377,5.0,0
1.71,-16.46,-8.51,0.16,-0.27,0.0,-28.39,28.67,-19.73,29.12,-29.17,0.5176589635555261,3.0,0
3.96,-13.48,-8.92,0.38,0.26,-0.16,0.0,0.0,0.0,28.3,-7.15,0.5176477259173514,2.0,0
-9.25,-3.18,4.4,0.16,0.57,0.13,81.08,24.1,2.34,-44.4,-2.7,0.5176425621149853,5.0,0
3.76,-17.88,-8.98,-0.19,0.77,0.25,-25.01,30.64,22.65,28.65,-16.02,0.5176334740707539,5.0,0
-8.35,-8.58,-5.26,-1.42,1.86,-0.21,29.82,-19.17,-14.07,-26.71,-38.9,0.5176172154419761,4.0,0
-9.97,-2.67,1.74,0.18,-0.03,0.65,56.91,17.47,4.5,-54.87,24.81,0.5176113989906336,3.0,0
-4.52,-14.93,-6.55,-0.44,0.77,0.01,0.0,0.0,0.0,27.29,-38.0,0.517587560745777,4.0,0
-4.66,-14.77,-6.92,-0.29,0.53,0.02,0.0,0.0,0.0,27.1,-37.87,0.517587560745777,3.0,0
-4.61,-14.66,-7.42,-0.17,0.32,0.02,0.0,0.0,0.0,26.92,-37.76,0.517587560745777,3.0,0
-0.77,3.8,29.61,1.03,-1.19,0.26,184.27,97.4,242.75,-12.36,95.79,0.5175859789351022,5.0,0
-4.25,-14.28,-8.77,0.04,-0.01,0.05,0.0,0.0,0.0,26.46,-37.45,0.5175796333335795,3.0,0
-4.49,-14.5,-8.27,-0.05,0.13,0.04,0.0,0.0,0.0,26.73,-37.66,0.5175796333335795,3.0,0
2.47,-16.07,-9.93,0.19,-1.16,0.08,-30.89,24.73,-14.24,25.72,-24.31,0.5175579318992428,4.0,0
-2.69,-4.99,1.89,0.13,-0.38,-1.45,0.0,0.0,0.0,14.62,13.93,0.5175537819983741,2.0,0
-18.23,69.63,13.91,0.83,-1.31,0.77,87.94,23.74,0.95,-46.75,13.19,0.5175446950712973,5.0,0
-0.8,-16.05,-10.12,-0.41,0.89,0.01,0.0,0.0,0.0,25.46,-41.4,0.5175388144618019,2.0,0
-16.12,-27.43,-5.49,-0.78,0.79,0.63,0.0,0.0,0.0,-13.79,-38.43,0.5175213296140474,5.0,0
0.99,-17.22,-8.94,0.47,-0.33,0.71,0.08,35.48,11.49,19.89,-33.35,0.5174986466292363,4.0,0
2.47,-14.96,-6.6,0.39,-1.03,0.72,0.0,0.0,0.0,31.82,-32.87,0.5174870349386426,5.0,0
-8.56,-24.67,-16.52,-0.25,1.19,-1.08,0.0,0.0,0.0,18.22,-26.41,0.5174652763802622,5.0,0
-10.39,-0.53,-4.28,-0.02,0.5,1.1,63.76,-12.09,17.59,-59.56,-56.24,0.5174649207861791,5.0,0
-0.15,-14.74,-8.43,-0.13,2.16,-0.29,0.0,0.0,0.0,33.55,-26.97,0.5174643249682781,5.0,0
1.49,-16.92,-7.91,0.01,-0.12,-0.36,-26.08,30.28,-16.81,32.61,-30.71,0.5174390920256754,4.0,0
1.32,-16.62,-8.75,0.18,-0.58,-0.38,-4.89,33.69,14.58,31.69,-29.73,0.5174342484638536,4.0,0
-11.11,1.2,-3.61,0.68,-0.82,0.0,57.27,-21.41,18.98,-69.98,-48.01,0.5174046311388582,5.0,0
-8.76,-2.62,-5.99,-0.07,-0.14,0.76,57.81,4.03,10.22,-61.36,20.11,0.5174027891506968,5.0,0
1.86,-14.93,-8.94,0.41,-0.09,0.25,0.0,0.0,0.0,15.94,-30.14,0.5174005413810839,5.0,0
-4.75,0.96,13.92,-0.55,-0.28,-0.43,9.1,-26.25,-37.7,-24.25,77.53,0.5173706852980186,4.0,0
1.62,-15.28,-10.09,-0.37,-0.12,0.03,-19.49,29.39,23.85,22.44,-34.32,0.5173522728675054,3.0,0
0.45,-16.75,-9.34,0.23,-0.85,-0.23,-2.75,34.05,4.29,25.68,-34.45,0.5173332555260443,3.0,0
-9.63,-3.96,1.07,-0.13,0.2,-0.22,79.81,13.53,-3.72,-44.58,1.32,0.517319972830084,5.0,0
0.02,-18.83,-11.22,-0.38,2.0,-0.18,0.0,0.0,0.0,16.79,-25.13,0.5173131105015326,5.0,0
-11.48,-2.97,-3.09,-0.37,0.49,1.11,82.71,0.26,12.56,-55.9,-20.23,0.5172947108387228,5.0,0
1.55,-14.04,-9.99,-0.18,0.26,0.06,0.0,0.0,0.0,32.49,-44.16,0.5172678697595329,4.0,0
-10.96,2.04,-1.62,-0.03,0.4,0.8,60.34,-20.52,12.56,-72.31,-44.46,0.5172381981737405,5.0,0
-10.14,0.79,-0.41,0.69,-0.15,-0.41,55.65,-8.51,10.22,-62.89,-36.72,0.5172239591867728,4.0,0
-9.85,0.06,-2.02,0.61,-0.06,-0.39,56.37,-10.3,11.61,-62.97,-37.31,0.5172238670048014,4.0,0
-0.48,-18.1,-9.41,-0.47,1.44,0.19,0.0,0.0,0.0,20.13,-22.36,0.5172199532740936,5.0,0
-3.15,-14.7,-8.21,-0.26,0.5,0.07,0.0,0.0,0.0,30.37,-39.98,0.5172178875825421,4.0,0
3.4,-17.37,-9.03,0.0,1.04,0.01,-24.48,32.26,20.42,30.43,-20.52,0.517211347582687,5.0,0
2.01,-12.32,-10.37,-0.09,-0.51,-0.52,0.0,0.0,0.0,35.16,-27.56,0.5172064608244592,5.0,0
-8.41,-4.12,5.11,-2.09,3.13,0.51,46.27,26.61,-2.94,-26.15,20.37,0.5171994589511649,5.0,0
