v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_random_forest,anomaly_vote_count,GERCEK_ETIKET_label
-18.38,28.67,24.5,-0.04,-0.89,-0.04,52.4,18.01,10.92,-35.36,-3.79,0.5292862608239511,3.0,0
-18.98,71.51,-0.7,-0.25,-0.07,0.57,52.94,18.19,12.48,-35.54,-4.99,0.5292799699012464,3.0,0
-24.33,14.43,3.69,1.41,-0.66,0.54,84.33,23.38,5.11,-43.72,1.51,0.5211265407254745,3.0,0
-10.31,3.7,-5.23,0.87,-0.87,0.96,77.66,22.85,0.08,-44.8,4.08,0.5211137306100677,6.0,0
-3.63,-2.27,-7.82,0.79,-0.56,0.92,83.61,23.03,5.11,-44.94,6.84,0.5210461369637903,3.0,0
5.77,-13.06,9.34,1.1,0.51,0.0,83.79,15.32,-2.34,-41.81,2.5,0.5210369001172978,3.0,0
-5.88,7.31,-45.71,1.38,-0.66,0.82,86.67,21.77,3.9,-44.9,1.45,0.5210017403858106,6.0,0
7.42,-11.23,-11.47,-0.4,0.11,-0.27,57.09,15.14,10.57,-38.25,-2.5,0.5206997662111622,7.0,0
-18.23,4.8,-8.01,1.11,-0.71,1.04,54.38,17.11,10.74,-35.78,-6.13,0.5203686120870273,3.0,0
-0.85,-4.96,-16.34,0.17,0.56,-0.01,46.99,18.37,11.26,-36.96,0.26,0.5202264829835834,4.0,0
-13.75,-1.47,1.72,0.86,-0.67,1.3,52.22,18.89,10.74,-35.34,-5.26,0.5201910499776923,3.0,0
-11.25,-25.5,-4.92,0.11,-0.26,0.37,55.65,17.64,11.61,-37.74,-1.6,0.5199585920062686,8.0,0
32.38,-78.5,27.57,1.84,0.84,-0.06,60.52,36.83,20.8,-33.66,-6.32,0.5198385816136969,3.0,0
-32.51,-38.22,-33.4,0.94,-0.53,0.57,47.17,14.24,7.62,-36.19,-2.62,0.5197032023898039,4.0,0
23.54,-66.64,17.05,0.07,0.05,0.06,56.01,17.29,10.57,-33.69,-0.77,0.5196446619156992,3.0,0
-6.34,-8.6,-5.4,0.97,-0.8,0.15,51.14,37.54,18.72,-37.47,-0.71,0.5195829342240437,6.0,0
-45.1,-11.46,-12.29,0.49,-1.07,0.28,54.74,35.03,19.76,-35.55,-4.04,0.519489508137978,5.0,0
-17.44,0.47,-5.56,0.73,-0.57,0.92,49.69,18.89,11.09,-33.34,-4.99,0.5193209390961223,4.0,0
-15.43,19.51,23.14,0.14,-0.7,-0.1,51.86,18.54,10.74,-35.37,-3.5,0.5193167433893621,2.0,0
-4.62,-3.19,-1.91,-0.37,0.19,-0.12,60.34,33.42,19.23,-35.91,-3.8,0.5192925367442544,5.0,0
-45.1,-11.46,-12.29,0.49,-1.07,0.28,54.74,35.03,19.76,-35.24,-4.62,0.5192066481531491,4.0,0
-22.58,-1.85,-6.84,-0.45,0.4,-0.13,59.98,35.93,19.93,-34.43,-7.38,0.5191460467694373,2.0,0
-28.06,-7.23,11.37,0.38,-1.1,0.73,83.25,22.31,-1.47,-43.41,5.09,0.5111084112130149,4.0,0
-15.53,12.79,9.86,-0.25,-1.22,0.51,81.08,21.59,1.99,-45.03,3.64,0.5109993805404808,4.0,0
-0.15,-29.29,-7.85,-0.18,-0.83,-0.13,48.43,18.72,11.26,-38.37,0.02,0.5104674309721428,8.0,0
-12.86,10.67,-12.77,1.35,-0.14,0.83,51.86,15.68,11.78,-36.07,-5.79,0.5102973520886461,3.0,0
-12.81,-2.59,-35.24,-0.97,-0.42,0.52,46.81,17.47,9.01,-38.09,-0.28,0.5101970372226942,5.0,1
22.75,-14.0,-0.97,-0.08,0.04,0.06,53.84,20.16,14.38,-33.43,-6.87,0.5101368819209109,3.0,0
-24.61,5.56,-7.13,0.3,-0.11,0.66,56.01,13.71,12.3,-38.18,-5.84,0.5101193639576668,3.0,0
-12.81,-2.59,-35.24,-0.97,-0.42,0.52,46.81,17.47,9.01,-38.39,-1.01,0.5100420003845717,3.0,0
-11.31,19.78,20.42,0.26,-0.38,0.79,49.87,18.72,11.61,-34.18,-3.63,0.5100243968419048,6.0,0
31.69,-33.52,-5.99,-0.04,0.07,0.14,55.47,18.19,13.86,-33.34,-6.88,0.5097992571905734,3.0,0
-46.22,-2.98,-15.53,0.59,-0.47,0.23,53.3,36.83,22.19,-37.76,-6.1,0.5097385250124004,4.0,0
-21.42,-0.71,-16.84,-0.54,-0.22,0.19,60.34,35.93,19.23,-35.2,-6.77,0.5097274809207372,2.0,0
0.35,-41.85,-23.58,1.29,1.39,0.23,52.22,31.09,20.8,-34.75,-6.21,0.5096487085320617,4.0,0
4.98,2.29,15.34,0.56,-1.19,-0.27,56.19,38.61,21.15,-38.09,-3.02,0.5096480288276508,6.0,0
8.27,2.52,2.15,0.87,1.23,0.35,59.98,35.93,19.93,-34.23,-5.82,0.5095812584507536,3.0,0
-20.96,9.83,1.86,0.31,-0.28,0.41,46.81,34.67,20.45,-34.54,-4.24,0.5094494685770197,7.0,0
-7.36,26.19,26.59,0.9,-0.77,0.0,61.96,35.39,18.37,-35.39,-2.38,0.5094422152578119,6.0,0
-22.94,3.78,9.96,-1.49,1.68,0.11,55.11,31.45,17.32,-36.78,-4.77,0.5094219321352887,3.0,0
-18.7,42.28,-6.64,0.9,-0.76,-0.17,59.07,35.75,21.84,-36.23,-8.12,0.5093771215129339,3.0,0
-6.51,-1.12,-1.18,-0.47,0.74,-0.03,47.89,16.39,9.01,-35.64,-1.0,0.5093715514879456,3.0,0
-13.8,9.35,-21.7,0.74,-0.13,0.51,55.47,18.19,13.86,-34.73,-6.91,0.5091831724020865,3.0,0
-6.49,-6.42,2.56,-0.23,0.17,-0.01,51.86,30.73,19.76,-35.92,-8.59,0.5091380048190417,3.0,0
