v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_pca,anomaly_vote_count,GERCEK_ETIKET_label
-19.54,-5.31,-8.13,0.23,0.73,0.13,55.65,35.57,20.63,-34.33,-3.14,0.11373998808171537,1.0,0
-1.25,-16.36,-3.34,-0.19,1.6,0.05,0.0,0.0,0.0,28.47,-35.5,0.11373864240065787,3.0,0
-4.91,-15.37,-17.45,0.31,-1.78,-0.19,-53.32,13.62,37.92,12.19,-61.19,0.11373686999107488,5.0,0
-1.24,-11.32,-3.68,-1.05,1.9,-0.2,0.0,0.0,0.0,19.25,-14.65,0.11373296779893116,2.0,0
3.1,-15.82,-9.72,-0.16,0.66,0.06,-8.63,32.79,2.4,43.0,-38.62,0.11373040598800488,5.0,0
1.92,-23.22,-7.47,-0.16,-0.04,-0.19,-21.63,31.18,-18.7,17.69,-6.87,0.11372932614324263,5.0,0
-10.72,-0.74,-2.5,-1.25,0.81,0.28,55.65,-4.92,14.38,-61.78,-38.74,0.11372572456035421,3.0,0
2.53,-14.66,-11.36,-0.38,1.24,0.17,-21.45,29.93,21.62,38.87,-27.71,0.11372357548684717,4.0,0
1.92,-16.23,-9.89,0.48,0.22,0.3,0.0,0.0,0.0,22.81,-29.35,0.11372209128328231,5.0,0
0.17,-18.96,-10.82,-0.46,1.43,0.19,0.0,0.0,0.0,20.09,-22.21,0.11372068736458643,4.0,0
-13.06,-1.0,4.73,1.11,-1.66,-0.13,79.09,-4.03,1.12,-61.98,9.49,0.11371798854313334,3.0,0
-1.14,-15.43,-7.34,-0.44,0.77,-0.76,11.3,31.0,-7.55,10.86,-20.41,0.1137084103378811,5.0,0
-0.08,-14.21,-8.02,0.75,-1.72,-0.57,-33.91,26.7,28.48,23.01,-22.0,0.11370468822432556,5.0,0
0.04,-17.35,-8.16,-0.02,0.93,0.05,0.0,0.0,0.0,42.27,-30.06,0.11370444369129806,4.0,0
-8.44,4.24,-3.15,0.36,-1.09,0.49,39.22,-22.31,16.29,-68.11,-84.94,0.11370358172673983,4.0,0
1.14,-15.7,-9.23,-0.38,0.14,-0.12,-19.49,29.39,23.85,22.25,-32.78,0.11369341776808747,4.0,0
-10.41,3.93,-3.48,1.04,-1.55,-0.13,38.69,-18.19,17.16,-61.55,-68.85,0.11369131816654854,4.0,0
0.49,-16.07,-9.98,0.37,-0.79,-0.28,-11.3,35.84,-13.9,17.89,-28.26,0.11368785198218931,4.0,0
-8.76,-9.87,-9.83,0.01,0.08,-0.04,0.0,0.0,0.0,-11.31,-35.11,0.11368574986777855,1.0,0
-9.47,3.34,-3.29,0.5,-0.75,-0.43,57.27,-22.85,10.31,-71.27,-38.96,0.11368534617285109,5.0,0
-2.27,-14.9,-4.85,0.21,-0.87,-0.35,0.0,0.0,0.0,32.25,-30.82,0.1136830847741005,2.0,0
-15.92,14.79,4.46,-0.1,0.02,0.56,48.07,20.52,12.65,-36.95,-5.75,0.11368240395119125,1.0,0
-12.66,2.6,-20.16,0.78,-0.31,0.55,52.22,15.68,11.78,-35.99,-6.12,0.11368183263011683,1.0,0
-9.6,-4.29,-1.64,0.07,-0.48,0.0,56.01,34.5,19.93,-37.28,-0.68,0.11368116941825862,1.0,0
0.16,-15.64,-5.58,-0.34,1.07,-0.65,0.0,0.0,0.0,29.12,-31.58,0.11367733971304828,5.0,0
-0.67,-17.74,-3.12,0.75,-1.68,-0.52,0.0,0.0,0.0,31.02,-28.02,0.11367033470559867,4.0,0
-5.5,-14.65,-8.2,-0.04,0.47,-1.09,25.72,20.07,7.37,9.82,-25.53,0.11366886336824861,1.0,0
-10.5,-4.45,-2.74,-0.13,-0.24,-0.14,84.15,19.26,4.94,-43.54,-0.94,0.11366782765968333,4.0,0
-9.18,-3.24,-5.9,0.3,-0.32,-0.41,47.35,13.35,8.14,-37.58,-4.45,0.11366395038931121,2.0,0
-9.73,1.5,-1.27,0.0,-0.76,-0.41,48.43,-7.79,4.68,-68.42,-2.66,0.11366144641521952,3.0,0
-8.5,-4.72,-1.38,-0.61,-0.34,0.52,52.4,20.87,14.38,-34.27,-7.04,0.1136604014047827,1.0,0
-8.69,-0.2,-0.94,0.15,-0.13,-0.73,81.08,1.52,11.0,-51.5,-10.92,0.11366028312332466,3.0,0
-7.43,-12.39,-6.58,-0.34,1.11,0.48,31.96,8.42,-4.46,-4.05,-17.31,0.1136596025659615,3.0,0
-0.77,0.69,7.93,0.77,0.45,0.16,39.04,20.52,-1.9,-12.46,92.33,0.11365351014488867,2.0,0
-9.98,-0.46,-5.21,-0.85,0.37,0.81,55.65,-4.57,22.36,-51.48,-48.77,0.11365120563187639,4.0,0
-7.0,-18.25,-10.94,0.0,0.39,0.85,0.0,0.0,0.0,-1.57,-24.2,0.11364687456362979,4.0,0
-6.58,-3.69,0.71,-0.56,0.32,0.01,56.37,28.4,15.77,-36.65,-4.31,0.11364288648672266,1.0,0
2.12,-13.32,-8.19,-0.46,1.07,0.03,-29.82,26.16,22.82,36.58,-31.33,0.11363752978128944,5.0,0
-11.93,-1.9,0.64,0.52,-0.74,0.18,55.29,-8.51,8.14,-63.78,-11.08,0.11363483203310351,2.0,0
-11.54,-3.97,-0.57,0.08,0.07,-0.05,90.46,19.44,3.72,-40.74,2.92,0.11363260054885799,1.0,0
-11.37,-2.27,3.99,-0.83,0.52,-0.57,62.68,-8.15,-0.43,-56.56,18.99,0.11362724967982046,3.0,0
0.84,-13.34,-11.54,0.55,0.3,-0.31,0.0,0.0,0.0,26.5,-38.03,0.11362694164808734,5.0,0
-8.33,-4.8,3.85,-0.28,0.17,-0.04,54.56,28.4,17.16,-35.96,-8.65,0.11362524153617815,1.0,0
-9.72,-3.9,-1.8,-0.14,-0.08,-0.23,81.08,12.99,-3.9,-42.8,0.63,0.11362438389364835,2.0,0
1.67,-15.78,-7.64,0.35,-1.1,0.45,0.0,0.0,0.0,9.21,-17.04,0.11362221264966038,4.0,0
1.37,-16.9,-9.95,-0.67,1.09,-0.11,-9.16,34.76,-4.97,51.13,-27.33,0.11361706976432889,5.0,0
-9.44,-6.2,0.07,-1.04,0.51,0.62,53.48,24.46,8.49,-32.4,-5.82,0.11361627854663073,2.0,0
4.95,-12.3,-10.89,0.66,-0.33,0.19,-7.03,35.84,-0.85,32.11,-35.8,0.1136133739400817,5.0,0
-7.06,-18.25,-10.99,0.0,0.45,0.81,0.0,0.0,0.0,-1.58,-24.27,0.11360484985009653,3.0,0
2.73,-15.7,-7.72,-0.42,1.14,0.03,-30.0,28.49,20.93,47.03,-27.04,0.11359815594608444,5.0,0
2.57,-14.5,-11.19,-0.59,1.12,-0.09,-46.91,25.8,-0.85,22.78,-29.02,0.11359139639468821,5.0,0
-11.33,1.73,1.96,0.68,-0.13,0.79,74.05,-7.97,3.2,-63.6,-21.67,0.11359105270094977,4.0,0
-10.22,4.78,-5.75,0.89,-0.61,-0.16,55.65,-21.59,11.87,-70.56,-59.87,0.11358868122255991,5.0,0
4.4,-16.28,-9.09,-0.32,1.26,-0.3,-8.45,34.05,19.04,37.16,-38.44,0.11358718171443663,5.0,0
-3.8,-18.16,-8.5,0.42,-1.11,-0.36,0.0,0.0,0.0,9.65,-21.91,0.1135861396232411,5.0,0
0.0,-17.04,-12.02,-0.04,-0.8,-0.41,-26.08,29.21,-8.23,20.75,-16.44,0.11358493369611047,5.0,0
3.35,-14.88,-9.34,0.01,-0.59,-0.38,-32.67,24.37,26.25,33.66,-31.65,0.11358449694493383,5.0,0
-10.06,-5.36,-0.79,0.78,0.03,-0.31,56.73,12.99,9.18,-40.01,-8.99,0.1135805864794674,1.0,0
-2.31,-15.92,-5.75,-0.42,-1.73,0.37,0.0,0.0,0.0,8.37,-17.24,0.11357976578462745,2.0,0
-10.36,-4.84,3.09,0.87,-1.37,0.22,69.72,9.23,-28.69,-42.04,28.2,0.11357335071853539,2.0,0
0.44,-14.58,-7.01,-0.51,1.09,0.51,0.0,0.0,0.0,21.08,-33.8,0.11357323411193818,4.0,0
-5.2,1.95,-7.45,0.11,-1.45,-0.6,0.0,0.0,0.0,-44.18,-85.79,0.11357054575172809,3.0,0
-6.69,-7.01,5.28,-0.21,0.21,0.0,61.78,32.7,17.85,-36.46,-3.09,0.11357024323718662,1.0,0
5.13,-15.82,-9.89,0.09,-0.31,-0.16,-22.16,30.28,28.14,33.09,-43.43,0.11357007183482293,5.0,0
1.1,-14.38,-9.01,0.42,-0.62,-0.45,-32.67,23.29,26.94,29.93,-38.41,0.11356590738661176,5.0,0
0.13,-17.29,-9.08,0.03,1.44,0.02,-18.42,30.46,-18.36,43.22,-26.49,0.11356434000974669,4.0,0
-2.29,-15.38,-8.4,-0.18,1.61,-0.22,0.0,0.0,0.0,48.67,-1.98,0.1135623295139282,2.0,0
-0.95,-14.46,-5.3,0.72,0.43,-0.32,0.0,0.0,0.0,50.3,-13.88,0.11356190863978377,4.0,0
-10.85,2.74,-1.4,-0.44,0.78,0.31,43.92,-24.28,6.15,-82.05,-48.44,0.11355900347298567,4.0,0
-10.67,0.49,-3.1,0.93,-1.22,-0.5,61.6,-16.04,13.78,-67.04,-25.6,0.11355531529369228,4.0,0
-12.4,2.29,1.47,0.43,0.15,0.61,46.27,-23.03,5.28,-80.38,-25.81,0.11355357659916926,4.0,0
7.33,-13.64,-13.77,0.22,0.34,0.06,-26.26,32.97,22.48,42.36,-78.35,0.1135529263526921,5.0,0
-8.69,-2.75,-3.0,1.04,-0.73,0.25,57.99,30.02,31.55,-41.23,-10.09,0.1135473149981168,1.0,0
24.02,-22.31,-10.36,-0.02,0.06,0.13,52.22,15.68,11.78,-33.67,-6.62,0.11354619782765046,1.0,0
-11.76,2.46,-4.76,0.36,-0.64,-0.12,57.45,-22.31,13.6,-75.9,-48.52,0.11354555362631538,4.0,0
-6.12,-16.69,-11.39,-0.29,0.3,0.38,0.0,0.0,0.0,-15.36,-39.69,0.11354257526806613,2.0,0
-10.52,-0.57,-1.06,0.16,-0.31,-0.22,79.28,17.29,2.34,-41.73,-2.62,0.1135420014513304,4.0,0
-0.51,-16.01,-7.81,-0.11,1.29,-0.25,0.0,0.0,0.0,32.43,-30.07,0.11353854045197895,3.0,0
-9.03,4.04,-3.31,0.09,-0.42,0.17,40.31,-23.74,12.82,-75.18,-87.58,0.11353431710544135,4.0,0
-13.36,-15.73,-11.62,-1.09,1.12,-0.09,0.0,0.0,0.0,-16.49,-39.76,0.11353108684003163,4.0,0
0.75,-17.08,-9.11,0.42,-0.02,0.58,-47.8,22.76,-5.14,25.68,-37.49,0.11352922357981038,5.0,0
-10.5,-3.75,0.07,0.01,0.01,-0.08,83.97,14.78,-3.55,-42.2,2.75,0.11352408306136841,1.0,0
-1.58,-0.17,8.25,-0.26,-0.99,0.0,24.62,5.46,-59.46,-14.71,86.21,0.11351977520104575,2.0,0
0.73,-17.37,-10.07,0.47,-1.54,-0.17,-2.22,34.23,3.43,22.49,-30.69,0.11351914596338059,4.0,0
-2.32,-17.24,-4.99,-1.12,1.23,0.25,0.0,0.0,0.0,5.57,-21.02,0.1135185187134416,3.0,0
-9.17,-2.89,-2.7,0.15,-0.33,-0.21,50.05,14.96,8.32,-37.19,-0.77,0.11351736370381116,1.0,0
-8.18,-4.22,0.15,-0.49,1.04,-0.36,47.17,12.81,7.62,-34.94,-3.11,0.11351464722883381,1.0,0
-6.22,-19.24,-11.96,-0.64,0.83,0.21,0.0,0.0,0.0,0.41,-38.91,0.11351199607049633,4.0,0
-10.06,-10.79,-8.83,-0.02,-0.23,-0.03,0.0,0.0,0.0,-16.35,-35.34,0.1135108195059377,1.0,0
0.5,-14.62,-10.76,0.55,-1.3,-0.7,-34.63,33.51,-15.44,17.08,-25.62,0.11350628788023229,5.0,0
-8.5,-4.34,-0.46,-0.14,0.2,0.15,53.12,19.07,11.26,-34.64,-9.51,0.11350212627745782,1.0,0
-3.78,-4.93,2.15,0.15,-0.24,0.07,0.0,0.0,0.0,3.39,6.54,0.11349979949650008,1.0,0
-9.57,-3.99,0.7,-0.23,0.38,-0.26,85.59,16.04,-3.03,-43.44,0.58,0.1134990147978781,2.0,0
-10.6,-2.24,2.88,0.74,-1.44,0.44,78.38,-3.67,-23.14,-50.67,38.86,0.11349796122527633,5.0,0
-1.48,-16.7,-10.09,0.22,-1.7,0.17,4.89,31.0,11.66,0.78,-18.66,0.11349613900983918,4.0,0
-1.16,-15.95,-4.3,-0.29,1.83,0.07,0.0,0.0,0.0,28.49,-35.73,0.11349117785952975,3.0,0
2.65,-15.48,-6.6,-0.59,1.38,-0.13,-10.05,33.87,16.47,40.23,-22.92,0.1134883854506995,4.0,0
2.03,-17.42,-8.8,-0.22,1.17,-0.1,-11.3,32.26,18.7,50.2,-14.21,0.11348373823679139,4.0,0
-8.03,-4.55,-0.32,0.09,-0.35,0.04,64.48,35.75,19.41,-34.11,-4.81,0.11348334085154305,1.0,0
-10.91,-3.71,-0.28,-0.02,0.04,-0.03,81.98,19.62,3.9,-40.24,-2.98,0.11348263641802822,1.0,0
-1.56,-17.56,-9.87,-0.55,-0.27,0.66,0.0,0.0,0.0,3.74,-24.98,0.11347295127904905,3.0,0
0.31,-14.53,-8.36,0.03,1.61,-0.13,0.0,0.0,0.0,47.33,-21.8,0.11347203647420018,3.0,0
-2.01,-18.49,-8.35,0.11,-0.51,-0.3,0.0,0.0,0.0,29.68,-28.84,0.11347089894512022,3.0,0
5.35,-13.08,-7.61,0.23,-0.85,0.73,0.0,0.0,0.0,34.7,-35.31,0.11347048290687556,5.0,0
-8.58,-4.21,-1.14,0.04,-0.53,-0.04,51.86,30.73,19.76,-35.75,-7.89,0.11346706196082551,1.0,0
3.73,-12.64,-15.04,0.49,-0.01,0.95,0.0,0.0,0.0,30.07,-44.12,0.11346459678875301,5.0,0
1.09,-14.85,-9.52,-0.15,0.82,-0.08,0.0,0.0,0.0,54.28,-20.05,0.11346161733682933,3.0,0
-10.01,-5.56,4.32,0.15,-0.57,-0.05,57.27,33.6,19.76,-35.55,-4.1,0.11345683396323264,1.0,0
-10.91,-3.22,-1.72,0.56,0.08,-0.38,67.73,16.93,-2.16,-42.91,-7.9,0.11345616895288069,1.0,0
0.48,-15.44,-10.4,-0.49,1.71,0.25,0.0,0.0,0.0,22.39,-31.25,0.11345609881420621,3.0,0
-9.96,-3.17,-0.41,-0.22,0.15,-0.13,84.87,19.98,6.32,-41.83,1.82,0.11345517543645289,1.0,0
-11.29,2.72,-1.84,0.25,-0.08,-0.26,56.73,-20.87,3.9,-72.92,-33.61,0.11344947414550127,4.0,0
-8.49,-4.0,-1.93,1.03,-0.53,0.1,61.96,29.3,24.27,-41.34,-8.45,0.11344819841647905,2.0,0
3.36,-15.2,-6.7,-0.28,-0.71,0.65,0.0,0.0,0.0,29.82,-22.6,0.11344183560655641,4.0,0
-1.0,-16.76,-5.75,-0.38,1.13,0.47,0.0,0.0,0.0,29.78,-27.03,0.11343938570324483,3.0,0
-7.99,0.07,-9.3,-0.05,-0.7,-0.69,0.0,0.0,0.0,-45.7,-36.77,0.1134337290834129,4.0,0
0.86,-16.47,-6.81,0.02,1.84,0.08,0.0,0.0,0.0,40.75,-22.94,0.11343355046585435,3.0,0
-10.25,4.87,-0.08,-0.12,0.48,-0.72,56.55,-28.94,10.66,-79.79,-79.08,0.11343036063138992,5.0,0
-11.39,0.79,-1.83,0.37,-0.61,-0.87,64.84,-14.96,8.23,-67.77,-15.24,0.11342790289958002,4.0,0
-10.02,-3.23,-2.79,-0.16,0.44,-0.76,51.68,1.52,23.05,-46.48,-39.17,0.11342329142368363,3.0,0
2.18,-15.74,-9.63,-0.25,0.96,0.14,-6.14,35.3,-7.89,42.07,-32.89,0.11342245271752832,5.0,0
-10.49,-2.77,-2.49,-0.43,-0.3,-0.34,85.23,16.39,0.43,-43.29,-2.13,0.11342244096216961,3.0,0
-3.35,-10.33,4.65,-1.27,1.32,-0.16,0.0,0.0,0.0,5.38,-4.03,0.11341710552720458,2.0,0
4.35,-17.46,-8.28,-0.08,0.37,-0.71,-48.51,18.1,-10.29,44.67,-35.53,0.11341358943939389,5.0,0
-2.38,-11.64,-11.72,0.1,-0.49,0.73,0.0,0.0,0.0,-2.78,-48.18,0.1134121159398844,3.0,0
-9.64,1.14,-1.34,0.4,-0.42,0.59,44.1,-7.79,5.01,-70.2,-11.88,0.11341166368608321,4.0,0
-5.3,-16.57,-17.75,-0.37,2.26,0.1,0.0,0.0,0.0,-3.87,-46.76,0.11341159300403711,3.0,0
-2.22,-17.51,-11.61,0.06,1.49,0.09,0.0,0.0,0.0,32.29,-40.66,0.11341024800338848,4.0,0
-10.17,-2.75,-0.12,-0.01,0.11,-0.12,82.53,0.8,-7.02,-51.65,1.83,0.1134067468440603,4.0,0
-1.64,-7.0,-3.4,-0.06,0.7,-0.01,50.42,16.75,8.66,-36.78,-1.89,0.11340458856134178,2.0,0
-9.8,2.85,-0.89,1.0,-1.35,-0.07,52.58,-15.86,8.66,-79.53,-42.28,0.11340359761983468,4.0,0
-2.03,-19.27,-10.7,-0.28,0.92,0.25,0.0,0.0,0.0,19.17,-28.61,0.11340322757263444,4.0,0
-6.49,-4.18,-3.92,0.21,-0.54,-0.14,56.37,14.78,10.22,-36.08,1.3,0.11340229605863258,1.0,0
-9.96,-3.84,0.7,-0.84,0.79,-1.04,68.64,18.37,3.64,-41.14,6.92,0.11340043413827933,1.0,0
-10.83,3.9,-3.57,0.09,-0.07,0.37,61.06,-28.76,9.1,-82.49,-83.8,0.11339776560718967,4.0,0
-10.47,-5.12,1.41,-0.12,0.62,-0.21,70.98,21.23,0.95,-33.06,-1.05,0.11339610357794244,1.0,0
-0.57,-15.9,-10.27,-0.08,1.22,-0.29,0.0,0.0,0.0,32.19,-30.18,0.11339543006176137,3.0,0
-4.26,4.09,8.8,-0.25,-0.41,0.37,35.44,-11.73,-46.63,-25.82,96.74,0.11339506650613665,3.0,0
-10.68,-2.06,-4.75,0.57,-0.44,-0.93,65.39,-6.18,13.95,-56.13,-28.27,0.11339499779090709,5.0,0
-10.41,-4.08,3.13,-1.0,1.31,-0.02,86.13,11.2,-25.39,-43.02,10.85,0.11339275146089234,2.0,0
-4.76,0.97,10.35,0.16,-0.9,0.32,10.55,-34.5,-41.86,-26.17,84.85,0.11338990282107311,3.0,0
-7.74,-5.79,0.25,-0.14,0.22,-0.19,48.25,13.53,7.62,-38.74,2.34,0.11338892385000654,2.0,0
-9.47,-3.96,-2.31,-0.21,0.25,-0.12,54.74,14.6,11.09,-33.92,2.15,0.11338187297904381,1.0,0
-8.09,-6.97,-10.44,-0.44,0.63,-0.11,53.84,18.01,12.3,-37.08,-5.28,0.11338163201513263,2.0,0
-2.7,-1.88,-8.68,-0.18,1.09,-0.07,19.21,0.8,41.08,-14.04,-70.18,0.11338121492994921,2.0,0
-11.2,-4.8,-2.58,0.34,-0.37,-0.18,50.6,16.57,8.14,-34.52,-2.88,0.11338026004943452,1.0,0
-6.02,-13.66,-8.78,-0.34,0.16,-0.28,30.89,10.57,8.58,-13.71,-29.34,0.1133779045720004,3.0,0
0.21,-16.19,-6.43,-0.23,0.25,0.27,0.0,0.0,0.0,17.36,-25.37,0.11337461298289839,3.0,0
3.33,-16.66,-9.33,0.52,-1.58,-0.03,-11.3,34.05,-11.84,17.01,-19.01,0.11337425178269853,5.0,0
1.97,-16.62,-8.46,-0.28,-0.05,-0.03,-12.37,30.1,-0.51,50.11,-32.59,0.11337077133712373,5.0,0
1.14,-16.43,-8.22,-0.04,-0.31,-0.88,-14.68,36.38,-17.84,20.93,-28.3,0.11337066491998665,5.0,0
-0.75,-15.77,-10.45,-0.19,1.39,-0.31,0.0,0.0,0.0,34.26,-30.91,0.11336789628378194,3.0,0
-10.19,-1.3,-1.32,-0.39,0.41,0.22,52.76,-1.7,20.28,-56.54,-38.43,0.11336564520437392,4.0,0
-9.13,-5.38,3.89,-0.21,0.16,-0.09,56.19,35.75,18.37,-33.17,3.1,0.11336544949971142,3.0,0
0.85,-15.14,-8.91,-0.14,-0.68,-0.12,0.0,0.0,0.0,2.27,5.64,0.11336078106777603,1.0,0
-8.27,-4.05,3.25,0.69,-1.17,0.37,63.58,39.86,1.21,-36.53,22.41,0.11335247071314028,2.0,0
-1.33,-11.36,-6.63,0.4,0.85,0.07,81.08,21.59,1.99,-44.29,1.82,0.11334939982855782,4.0,0
2.21,-14.07,-8.62,0.17,-0.76,-0.04,0.0,0.0,0.0,26.86,-19.38,0.11334903395090215,4.0,0
-6.87,-18.19,-10.71,-0.01,0.37,0.88,0.0,0.0,0.0,-1.58,-24.14,0.11334819754811565,4.0,0
3.57,-22.37,-12.25,0.91,-0.79,0.21,-34.8,24.73,-15.27,20.85,-20.15,0.11334794772000095,5.0,0
-5.44,-17.08,-13.73,0.07,-0.98,-0.69,0.0,0.0,0.0,2.56,-43.36,0.11334422760130428,5.0,0
0.41,-15.23,-8.83,-0.01,1.33,-0.29,0.0,0.0,0.0,49.24,-22.5,0.1133421310206395,5.0,0
-2.26,-15.97,-10.18,-0.7,2.16,-0.3,0.0,0.0,0.0,16.84,-26.35,0.11332939854955681,2.0,0
3.35,-16.56,-8.92,0.41,-1.26,-0.07,-16.46,32.79,-13.38,16.93,-17.61,0.11332778431922286,5.0,0
0.24,-6.7,0.06,-0.29,0.73,-1.16,0.0,0.0,0.0,11.3,16.68,0.11332445688260956,2.0,0
0.67,-17.31,-4.91,0.24,-0.74,-0.2,-2.22,32.08,13.72,31.56,-27.22,0.11332407695180949,5.0,0
1.92,-17.19,-8.2,0.12,-1.74,-0.08,-13.62,30.28,-7.89,22.39,-11.11,0.11332196503836756,4.0,0
-7.46,-13.23,-9.97,-1.13,0.54,-0.6,30.17,5.91,16.47,2.46,-41.46,0.11331888602729928,4.0,0
-13.42,-3.65,1.12,-0.09,-0.05,-1.13,80.18,1.7,2.5,-50.62,-1.25,0.11331746901401082,2.0,0
-1.73,-15.22,-5.32,0.26,0.98,-0.19,0.0,0.0,0.0,24.22,-18.84,0.11331618791431788,2.0,0
-9.02,-5.6,-2.18,-0.02,0.17,-0.13,56.55,14.24,9.36,-32.09,-6.93,0.11331557541719733,1.0,0
3.55,-15.47,-9.27,-0.34,0.79,-0.34,-48.51,17.38,-11.66,48.05,-38.48,0.11331144562418646,5.0,0
0.7,-19.44,-14.55,0.63,0.15,0.98,-25.72,33.15,1.02,21.49,-41.89,0.11330995910176855,5.0,0
-0.38,-15.41,-4.93,0.51,1.07,-0.43,0.0,0.0,0.0,51.39,-8.72,0.11330948015661016,5.0,0
-10.69,-1.33,-6.95,1.64,-1.28,0.27,0.0,0.0,0.0,-44.99,-50.71,0.11330924786547197,5.0,0
6.66,-12.56,-6.72,-0.04,0.19,-0.31,0.0,0.0,0.0,62.59,-51.84,0.11330559811520641,5.0,0
3.09,-14.43,-10.15,-0.62,1.31,-0.09,-46.73,23.83,-0.68,24.17,-31.39,0.11330511875896215,5.0,0
-5.3,-3.39,13.23,-0.25,1.0,-0.09,45.91,15.14,7.45,-35.06,2.42,0.11330489185304385,1.0,0
-8.02,-1.82,10.42,0.36,0.56,0.0,58.53,23.38,-34.5,-31.48,57.96,0.11330171382870613,2.0,0
-0.66,-17.22,-7.85,-0.01,0.21,-0.32,11.3,31.36,4.46,27.33,-23.09,0.11330083180518949,5.0,0
-6.93,-12.73,-10.48,0.07,-1.91,0.31,0.0,0.0,0.0,-4.24,-20.12,0.11330073442826341,1.0,0
-29.57,18.62,-4.38,-0.36,0.11,0.61,52.58,16.39,13.17,-36.56,-6.32,0.11329941986273909,1.0,0
-2.69,-14.74,-5.54,-0.25,1.05,-0.2,0.0,0.0,0.0,42.8,-22.45,0.1132938876250095,3.0,0
-4.51,-1.09,11.96,0.82,-1.73,0.49,42.66,17.64,-35.54,-17.4,74.28,0.11329210684109145,2.0,0
-8.02,-1.82,10.42,0.36,0.56,0.0,58.53,23.38,-34.5,-31.69,57.97,0.11328967747536597,2.0,0
-9.61,-0.02,-2.27,0.17,-0.16,-0.76,83.25,-4.92,3.72,-51.7,-11.09,0.11328818532759963,3.0,0
-0.91,-15.49,-4.96,0.07,0.94,-0.32,0.0,0.0,0.0,39.01,-32.24,0.11328618943813057,4.0,0
-9.53,-4.26,0.83,0.42,-0.76,0.9,53.12,20.87,9.18,-43.92,5.93,0.11328547038555345,1.0,0
-2.65,0.28,10.18,-0.1,-0.09,-0.08,166.77,59.95,-124.3,-14.57,84.96,0.11328426775757358,2.0,0
-5.38,-17.53,-13.98,0.05,-0.91,-0.68,0.0,0.0,0.0,2.6,-43.3,0.11328382996166764,5.0,0
2.94,-12.68,-14.07,0.94,-0.21,0.19,0.0,0.0,0.0,23.01,-63.14,0.1132823548415759,5.0,0
-0.18,-15.47,-8.14,0.1,1.34,-0.05,0.0,0.0,0.0,50.07,-19.48,0.11328128809915503,3.0,0
1.54,-15.47,-7.06,0.72,-1.47,0.53,0.0,0.0,0.0,19.07,-25.93,0.1132777010206728,4.0,0
-7.65,-4.17,1.96,-0.68,0.55,0.0,59.07,35.75,21.84,-35.74,-9.24,0.1132742703172224,1.0,0
-8.84,-1.8,-0.42,-0.26,0.09,1.41,53.48,13.35,15.42,-46.63,-8.83,0.11327265664665678,1.0,0
-0.71,1.27,11.23,0.18,-0.34,0.08,215.84,154.93,-246.7,-7.4,97.23,0.11327253471924817,4.0,0
-11.83,-1.62,-3.43,-0.11,-0.27,-0.23,85.05,13.71,-3.55,-43.66,0.38,0.11327105373014534,3.0,0
-9.96,-4.92,1.98,-0.32,0.39,-0.25,81.44,13.71,-24.35,-41.62,14.39,0.11326621570955434,3.0,0
2.11,-20.53,-6.44,-0.41,0.9,0.36,-38.37,22.22,-13.9,27.7,-39.29,0.11326189861498587,5.0,0
-0.38,-16.93,-8.6,0.36,0.25,0.71,0.0,0.0,0.0,27.09,-33.35,0.1132604740413905,3.0,0
-0.48,-14.86,-12.85,0.44,-0.15,0.0,0.0,0.0,0.0,43.27,2.46,0.11325845250272054,3.0,0
-1.95,-17.9,-6.59,-0.3,1.61,0.11,0.0,0.0,0.0,33.96,-31.89,0.11325733181062811,3.0,0
-10.82,-5.74,-6.64,0.81,-1.34,0.02,57.45,16.57,11.26,-36.52,-4.09,0.11325170032404377,1.0,0
-9.8,-4.47,-1.45,-1.41,0.53,0.1,53.84,18.37,14.73,-37.92,-12.28,0.11325158332720817,1.0,0
-9.27,-13.84,-10.24,0.0,0.04,-0.02,0.0,0.0,0.0,-12.42,-31.91,0.11325028618064215,1.0,0
2.92,-16.04,-7.62,-0.35,0.98,0.08,-30.0,28.49,20.93,47.45,-27.22,0.11324781524565877,5.0,0
-1.66,-18.91,-9.48,0.61,-1.92,0.13,0.0,0.0,0.0,8.4,-15.77,0.11324698146421197,2.0,0
3.85,-15.34,-10.8,-0.44,1.32,0.06,-16.29,32.97,20.42,44.11,-27.25,0.11324607531099284,5.0,0
3.02,-14.99,-7.85,-0.4,-0.14,-0.75,-24.83,31.18,22.82,37.95,-35.68,0.1132460391951168,5.0,0
0.02,-17.18,-8.74,-0.02,1.5,-0.01,-13.97,32.43,-17.16,43.09,-26.48,0.1132450567576257,4.0,0
-9.96,3.2,-1.32,-0.91,1.26,-0.11,49.69,-21.59,7.28,-81.67,-65.88,0.11324035024485299,4.0,0
-8.67,-4.49,1.06,-0.11,0.32,-0.1,54.02,13.88,10.05,-35.03,-5.29,0.1132384499072461,1.0,0
0.1,-15.23,-4.91,0.58,0.59,-0.12,0.0,0.0,0.0,41.1,-16.56,0.11323651448163713,4.0,0
-8.78,1.59,1.47,0.2,1.01,0.2,56.37,-16.04,-18.89,-66.05,86.92,0.11323593481488825,4.0,0
-11.73,-0.88,-2.33,0.15,-0.26,-1.14,61.6,-11.55,12.48,-65.92,-7.06,0.11323495780095763,3.0,0
