age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,score_lightgbm,anomaly_vote_count
47,Federal-gov,142581,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0.5799654767753032,0
28,Private,130856,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5799413783757613,0
47,Self-emp-inc,116927,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0.579833312089682,0
37,Self-emp-not-inc,48063,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0.5797864164630524,0
42,Private,156580,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Puerto-Rico,0.579772455827761,0
30,Private,93884,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.5797684560770175,0
43,Local-gov,113324,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5797482559072392,0
44,Local-gov,212665,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,99,United-States,0.579744271735676,0
45,Local-gov,55377,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,0.579733717572232,0
68,?,351402,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,70,United-States,0.5794618278977248,1
45,Federal-gov,201127,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,0.5793640702247151,0
45,Private,172822,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,2824,76,United-States,0.5793381715173352,2
56,Self-emp-inc,187355,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,Canada,0.579231432646899,0
50,Private,238959,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0.579090217574864,0
45,Private,205424,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0.579090217574864,0
70,Self-emp-not-inc,205860,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0.5790847017210365,1
48,Private,200471,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0.5790599317182767,0
46,Private,187715,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5789166447136117,0
47,Private,209460,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States,0.5787810089610764,0
52,Self-emp-inc,134854,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5784497665031753,0
46,Private,125487,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.5784429343686343,0
52,Private,110977,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0.5784244051430811,0
54,Private,212960,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0.5783845559089197,1
51,Private,177669,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.5782636086608253,0
40,Federal-gov,199303,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5782422099502348,0
34,Private,345360,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,England,0.5781888409542736,0
58,Private,136951,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.5781594155185668,1
38,Self-emp-inc,312232,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5781546625497684,0
31,Self-emp-not-inc,340880,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0.5780858855637959,0
42,Private,169995,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.5778757908337373,0
32,Self-emp-inc,345489,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0.5776865961910156,0
30,Private,331419,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,4787,0,50,United-States,0.5776569231987245,0
49,Private,28334,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.577554484103926,0
41,Private,207578,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,India,0.5774140058218539,1
48,Private,102112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.5774045788738715,0
28,Private,251905,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.5773528984078294,0
33,Federal-gov,193246,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,0.5771173727644836,0
35,Private,465326,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5769939025472125,0
43,Private,309932,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5768648658748322,0
47,Self-emp-not-inc,39986,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.576826500195694,0
46,Private,178829,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,0.576682831023845,0
52,Private,104501,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,0.5765819969138397,1
51,Private,40641,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5765134076137349,0
58,Self-emp-inc,78104,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5765064018926676,0
35,Local-gov,79649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.576485759876152,0
38,Private,210610,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.5764418287808192,0
61,Self-emp-not-inc,352448,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0.5764351655713174,0
33,State-gov,37070,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Canada,0.5763367089640495,0
43,Local-gov,118853,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,4386,0,99,United-States,0.5762920886611389,0
35,Private,30381,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.5762266584837323,0
67,Private,89346,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.576206480171522,0
53,Private,276369,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5761722124930634,0
33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5761087934708751,0
32,Private,113504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5761087934708751,0
34,Private,250724,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Jamaica,0.5760660642568087,0
68,?,192052,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,2457,40,United-States,0.5760292189587564,1
26,Private,181655,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2377,45,United-States,0.5759490981109242,0
40,State-gov,150533,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0.5759302488846048,0
34,Self-emp-not-inc,213226,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,35,?,0.5758719082598769,0
35,Self-emp-not-inc,114366,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.575864927250173,0
43,Private,145711,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,0.5757523693332139,0
30,Private,122889,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,0.5757189851681216,2
57,State-gov,19520,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,0.5756212044287711,1
41,Local-gov,180096,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0.5756002095139552,0
30,Private,87418,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5755418645325946,0
53,Federal-gov,266598,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5754531072827105,0
34,Self-emp-inc,314375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.5753941014384849,0
42,Private,313945,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Ecuador,0.5750785100204319,0
35,Federal-gov,133935,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5750051166542186,0
42,Private,154374,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States,0.5750003828751394,0
51,Private,24185,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5748692234393017,0
32,Self-emp-not-inc,65278,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5747785812521554,0
42,Self-emp-inc,96509,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan,0.5747500913640399,1
46,Private,278322,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5746565050271466,0
51,Private,204447,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.574637966529442,0
46,Private,358533,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,0.5745139890298895,0
50,Private,154728,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.5744433642665018,0
49,Local-gov,202467,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0.5744381271968532,0
37,Private,105044,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0.5743730506825241,0
49,Federal-gov,115784,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5742806423124882,0
36,Local-gov,177858,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0.5742738680648121,0
39,Private,24106,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Philippines,0.5742309027583244,1
28,Private,130067,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0.5741871397880353,0
35,Private,112271,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5741578515347405,0
56,State-gov,466498,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,0.5741525242943886,0
26,Private,100147,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,0.5740829193226581,0
38,Private,111128,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5740672243919934,0
61,?,71467,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3103,0,40,United-States,0.5739996164028245,0
66,Private,192504,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5739777326825676,0
51,Private,128272,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5739747477356542,0
42,Private,71458,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5739188046656911,0
42,State-gov,367292,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0.5737376780118248,0
28,Private,27956,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,0.5735744307457473,2
35,Self-emp-not-inc,241998,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0.5735660201644392,0
43,Federal-gov,233851,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0.5734320691790433,0
38,Private,119741,Masters,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0.5733609082395168,1
50,Private,161438,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5733365003610363,0
47,Private,155659,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5733365003610363,0
34,Local-gov,230420,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5732564967682329,0
55,Self-emp-inc,189933,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.573125521236052,0
44,Private,151504,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5731190433782466,0
32,Private,211699,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,0.5731077353826346,0
35,Private,308691,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,0.5730726154174601,0
28,Private,109001,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,0.5730159754470184,0
25,Private,254746,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0.572935422938088,0
36,Self-emp-inc,251730,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,0.5728074140498225,0
37,Private,330826,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,0.5727499140901714,0
58,Federal-gov,175873,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5726729374110282,0
45,Private,207540,Doctorate,16,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0.5725371263762565,0
59,?,367984,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0.5724953495326554,0
58,Private,27385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5724699781375473,0
44,Private,237993,Prof-school,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,?,0.572380626782943,0
31,Private,211880,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5723349243387916,0
33,State-gov,121245,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.5722349291664692,0
42,Private,102606,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0.5721112968383445,0
53,Private,137192,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,0.5720879544907861,0
66,Private,127139,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5720844074058002,0
40,Self-emp-inc,190290,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,0.5720039562510715,0
54,Private,223660,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0.5720027530767159,0
48,Private,234504,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5720027530767159,0
52,Private,170562,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5720027530767159,0
45,Private,192053,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5720027530767159,0
41,Private,126850,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.5717360033853041,1
38,Private,33105,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,70,United-States,0.5715611978005292,1
48,Private,109275,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5714370709095861,0
40,Self-emp-inc,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5713949521602109,0
66,Self-emp-not-inc,97847,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5712296905296971,0
51,Self-emp-inc,180195,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5711925799100381,0
40,Private,89226,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5711798351639665,0
57,Self-emp-inc,220789,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.5711521156593782,0
29,Private,168479,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.571123279789506,0
43,Self-emp-inc,175485,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5711096227449615,0
40,Private,119225,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5708963589794698,0
47,Local-gov,148995,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,0.5708812205415058,0
46,Private,369538,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.57086680206214,0
46,Private,422813,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.57086680206214,0
39,Federal-gov,314822,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0.5708488576573372,0
40,Federal-gov,346532,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0.5708488576573372,0
29,State-gov,267989,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.5707773997616145,0
43,Self-emp-not-inc,130126,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5705505965368856,0
43,Local-gov,160574,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.5705505965368856,0
47,Federal-gov,31339,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5705246019910125,0
42,Private,251795,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,0.5704849974478184,0
58,Federal-gov,81973,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1485,40,United-States,0.570472117530452,1
27,Private,185670,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.5703169522440544,0
40,Private,26892,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5703037236071447,0
52,Self-emp-inc,68015,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,90,United-States,0.5700183120479585,0
50,Private,310774,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0.5700022331416655,0
40,State-gov,184378,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5699061263941434,0
50,Private,121685,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.5698475172181668,0
57,Self-emp-inc,140319,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0.5697345877227554,0
33,Self-emp-not-inc,192256,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.5696570585787617,0
36,Self-emp-not-inc,109133,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5696258756399858,0
52,Private,343440,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5695930930439147,0
36,Private,123983,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Japan,0.5695867685026919,1
46,Self-emp-inc,170850,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5695586916329493,0
52,Private,155434,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0.5695114724071149,0
43,Self-emp-inc,150533,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,0.569493175026811,0
58,Private,236596,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5694925959539531,0
64,State-gov,211222,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5693346326589452,0
51,Private,189762,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,15,United-States,0.5693299471444306,0
48,Self-emp-not-inc,167918,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,India,0.5693046064429093,1
49,State-gov,55938,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0.5692752267910861,0
31,Private,155781,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5692565474816995,0
47,Private,296066,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.5691286231671419,0
38,Self-emp-not-inc,342635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,0.5690921771211122,0
32,Self-emp-not-inc,174789,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0.5690785207810656,0
44,Private,147265,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5690660695891038,0
66,Private,126511,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5690542694982329,0
34,Private,349169,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,0.5690494827547019,0
45,Private,738812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,0.5690357382890368,0
47,Private,183522,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,0.5689991889007623,0
34,Private,213226,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,0.5688386336737445,1
35,Private,241126,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.5685574312019773,0
45,Private,123075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5685386039001503,0
42,Private,208875,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,El-Salvador,0.5685384767092982,0
31,Federal-gov,294870,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0.568522597474641,0
48,Self-emp-not-inc,397466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5684545982197866,0
36,Private,188069,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5684107806530831,0
45,Private,117409,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5683976797979318,0
37,Self-emp-inc,163998,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5680609664762413,0
59,Private,115414,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5679521785120444,0
38,Self-emp-inc,244803,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,60,Cuba,0.567942299787749,0
39,Private,284166,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,0.5679268534133928,0
59,Local-gov,93211,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,0.5675123341148475,0
38,Private,175360,10th,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,2559,90,United-States,0.5674331304058462,2
42,Self-emp-not-inc,29320,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,60,United-States,0.5673043538783666,0
55,Federal-gov,176904,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5671160954713402,0
42,Self-emp-not-inc,27661,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0.5670255968602124,0
53,Private,233165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0.5669230402276292,0
44,Self-emp-inc,95150,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5669191114047881,0
45,Private,232586,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0.5669083247930399,0
50,Private,213296,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0.5669083247930399,0
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,0.5668782596511701,0
45,Private,106113,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.5667294586400038,0
35,Private,193961,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.5666623967626062,1
40,Private,362482,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.5665641024770568,0
30,State-gov,48214,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,0.5665467758561075,0
43,Private,33126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.5664459155840681,0
31,Private,136398,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Thailand,0.5664441347262928,3
39,Private,103260,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,0.5664389932605034,0
36,Private,160035,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0.5664373512366462,0
36,Private,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0.5664373512366462,0
46,Private,270565,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0.5664207530642077,0
40,Private,205195,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.566329051733217,0
45,Local-gov,37306,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.5662612298477481,0
51,Private,245873,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0.5662543188769688,0
51,Local-gov,240358,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0.5660444196027721,0
52,Self-emp-not-inc,104501,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,0.5659554711067404,0
45,Private,151518,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5658769095444218,0
50,Private,162632,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.5658769095444218,0
32,Self-emp-not-inc,298332,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.5657077016280683,0
42,Private,118494,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,0.5656943786199412,0
