age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,score_pca,anomaly_vote_count
39,Self-emp-not-inc,191342,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,South,0.3399970415996748,1
45,Self-emp-not-inc,133969,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,South,0.3398127718680319,2
44,Self-emp-not-inc,182771,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,48,South,0.3397492423221912,1
26,Private,227332,Bachelors,13,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,40,?,0.3397487531534673,1
20,?,81853,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,0.33974333548681324,1
30,Private,139012,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,2463,0,40,Vietnam,0.33971068851623076,1
46,Private,182533,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,0.3396525224745473,1
38,Local-gov,227154,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33951046208934976,1
33,Private,173858,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,0.3394058866536477,1
45,Self-emp-not-inc,160724,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,China,0.33935496761326367,1
29,Private,82393,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,25,Philippines,0.3393438730271987,1
21,Private,131473,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,Vietnam,0.3393052959709101,1
36,Private,83471,HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,20,United-States,0.33929784395505835,1
53,Private,288020,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,0.33928987131515,1
26,Private,165235,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Thailand,0.3392428829638871,1
51,Private,334679,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0.3392027833818187,1
41,Private,22201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,0.33918041619989336,1
57,Private,169329,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1887,40,Trinadad&Tobago,0.3391499527279547,1
36,Private,297335,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,China,0.3389514515676089,2
39,Self-emp-not-inc,218490,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,50,?,0.3389289945204252,1
38,Private,154568,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.33892471984269135,1
28,Private,226891,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,30,?,0.3388153044402074,1
72,Private,268861,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,99,?,0.33879860127051925,3
45,Private,338105,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33872971024404686,1
28,Private,88419,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,0.33871091434358946,2
47,Private,340982,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103,0,40,Philippines,0.3386624776758706,1
65,?,143118,HS-grad,9,Widowed,?,Unmarried,White,Female,0,2206,10,United-States,0.33861986533223,1
39,Private,80638,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,United-States,0.338578452207828,1
37,Private,70240,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0.33851946871413147,1
41,Private,648223,1st-4th,2,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,40,Mexico,0.3384914711357742,3
20,?,273701,Some-college,10,Never-married,?,Other-relative,Black,Male,34095,0,10,United-States,0.33838614604688866,3
51,Private,63685,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Cambodia,0.3383714646560266,2
27,Private,32519,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,South,0.33835887676621096,2
27,Private,90692,Assoc-voc,11,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.33835647844616273,1
35,Private,66297,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.33835497454453,1
45,Private,81132,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3383079268391911,1
43,Private,124919,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,Japan,0.33828632169906375,1
20,Private,133352,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,0.3382399820679434,1
17,?,806316,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,0.3382143548851328,2
35,?,195946,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3381531454118816,1
44,Self-emp-inc,78374,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0.33813322843722154,1
57,Private,182677,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4508,0,40,South,0.3381162130783736,1
54,Private,147863,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5013,0,40,Vietnam,0.33807919199315595,1
77,Private,344425,9th,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,United-States,0.3379845435079194,5
36,Private,153078,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,?,0.3379504032312602,1
52,State-gov,314627,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,0.33792385568369254,1
50,Private,135339,12th,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0.33791120025905974,1
33,Private,112847,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.3379056315530959,2
37,Private,289886,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,Vietnam,0.337790078944802,1
29,Private,163003,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2202,0,40,Taiwan,0.3376844769872924,1
57,Private,135339,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3376506143622995,1
48,Private,119471,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,56,Philippines,0.3376272534614176,1
26,Private,102420,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,South,0.3375889710204991,1
48,Private,121253,Bachelors,13,Married-spouse-absent,Sales,Unmarried,White,Female,0,2472,70,United-States,0.3375851223889113,1
57,?,403625,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,0.33757787063449424,1
43,Private,154210,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,2829,0,60,China,0.3375614546833566,1
34,Private,324654,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,China,0.3375343611745896,1
21,State-gov,96483,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,12,United-States,0.33743577825512805,1
30,Private,95299,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.33743357158075127,1
29,State-gov,67053,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Thailand,0.3374219246929185,1
37,Private,245482,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.3372864386317994,1
58,Private,136951,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33723626171911153,1
47,Private,135803,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,25,Philippines,0.3371917308891971,1
22,Private,171419,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,0.3371044021356503,1
55,Private,56645,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0.3370888920611983,1
33,Federal-gov,615893,Masters,14,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Nicaragua,0.3370795815966744,3
65,Federal-gov,23494,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2174,40,United-States,0.3370496826459494,1
60,Private,139586,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0.3369953925835018,1
24,Private,86745,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,16,United-States,0.3369132525415479,1
46,Private,139514,Preschool,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,75,Dominican-Republic,0.33690729015693,5
21,Private,152246,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3369072657235352,1
21,Private,154835,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,0.3368751367201163,1
26,Private,332008,Some-college,10,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,37,Taiwan,0.3368275655700553,1
58,Private,137547,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South,0.3367961269530914,1
40,Self-emp-inc,137367,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,China,0.33678211513896517,2
27,Private,165365,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,2885,0,40,Laos,0.3366159086823902,1
36,Private,269042,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,0.3364809883775244,1
46,Private,104632,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0.33641983145712717,1
24,Private,73514,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Philippines,0.3364099816105389,1
57,?,85815,HS-grad,9,Divorced,?,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,0.3363676493100356,1
36,Private,123983,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Japan,0.3363559808066969,1
68,State-gov,235882,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,0.3363234505624629,2
24,Private,154571,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,50,South,0.336132388429316,1
33,Private,256211,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,South,0.33608691933769064,1
46,Private,456062,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,55,United-States,0.3360849841854469,1
31,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,0.33607986997982425,1
61,Private,80896,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States,0.33598223748407435,2
31,Private,341672,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,India,0.3359237886296882,2
41,Private,74775,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,Vietnam,0.33581231908418435,1
30,Private,302149,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.33579402503773786,1
52,Self-emp-not-inc,135339,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.3357131399619823,1
24,Private,67222,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,China,0.3357062933566595,1
23,Private,239539,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3357024446785186,1
40,Private,73025,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,0.33566860007694527,1
46,Private,199316,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,0.33551171787519807,1
55,?,123382,HS-grad,9,Separated,?,Not-in-family,Black,Female,0,2001,40,United-States,0.33547324401171974,2
27,Local-gov,289039,Some-college,10,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,0.3353677588879593,1
37,Private,80638,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,0.3353218382177513,1
36,Private,137421,12th,8,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,45,?,0.33530338474740606,1
34,Private,303187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.33524840727580113,1
20,Private,298635,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30,Philippines,0.3352083368432132,1
34,Private,110622,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.3351915959221441,1
32,Private,79586,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.33495649209177836,1
45,Private,77085,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,0.334830661046804,1
34,Private,73199,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33481934912931177,1
42,Private,306982,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3347763198480714,1
45,Private,338105,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.3346526356958708,1
42,Private,340234,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,0.3346413663164643,1
29,Private,82393,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Germany,0.33448252838953196,1
39,Private,160120,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3344526301717677,1
28,Private,330466,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Hong,0.33441301068609236,1
32,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.3344063336295136,1
29,Private,161478,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,0.3343956071259715,1
29,Private,138537,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,0.3343873685965549,1
21,Private,540712,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,1719,25,United-States,0.33438311935353837,1
19,Private,301911,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,Laos,0.33434593032007787,1
31,Private,27494,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Taiwan,0.3343172206729192,2
55,?,105138,HS-grad,9,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0.33431331297654165,1
37,Private,709445,HS-grad,9,Separated,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,0.3342806197412621,1
39,Private,271521,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,48,Philippines,0.3341908748797008,1
30,Private,268575,HS-grad,9,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.33418857335974705,1
46,Private,175262,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.3340888540276952,1
50,Private,172052,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,35,South,0.33407980286896743,1
60,Private,399387,7th-8th,4,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,15,United-States,0.33402349556512934,5
57,Local-gov,174132,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1977,40,United-States,0.33382741658951626,1
37,Private,79586,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Iran,0.3337552307030548,1
58,Self-emp-not-inc,266707,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2179,18,United-States,0.3336239405401061,3
39,Private,163392,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,26,?,0.3335933422061684,1
23,Private,194951,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,Ireland,0.3335660293084165,1
44,Local-gov,73199,Assoc-voc,11,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,0.33353745742250307,1
33,Private,165235,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Thailand,0.3334775273308465,1
23,Private,125491,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Vietnam,0.33335401592467717,1
52,Private,222405,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,2377,40,United-States,0.3333510856745578,1
28,State-gov,107218,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,0.3333163715054928,1
48,Private,240231,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,0.33326306173777737,1
46,Private,149161,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,?,0.3331787911365038,1
34,Local-gov,90934,Assoc-voc,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0.333138842956495,1
23,Private,215624,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.33306019037878665,1
28,Private,168901,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,0.33305042887588043,1
49,Private,91251,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.3329467603400313,1
30,Private,154568,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,36,Vietnam,0.3329040959540541,1
23,Private,285004,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,Taiwan,0.33277561404105305,1
35,Private,67083,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.3327638374915635,1
35,Local-gov,72338,HS-grad,9,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,56,United-States,0.33274974215341674,1
55,Federal-gov,88876,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,0.332658445487193,1
27,Private,292472,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0.3326319996484302,1
22,Private,191342,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,50,Taiwan,0.3325964003791963,1
25,Private,137367,Bachelors,13,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,44,Philippines,0.33250017911100427,1
47,Private,277545,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.33247512645038013,1
45,Local-gov,348172,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,7298,0,40,United-States,0.3324125449220666,1
50,Private,171225,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33238878247194514,1
26,State-gov,70447,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0.33233936043066514,2
36,Private,99872,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.332334015892041,1
39,Private,137522,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.33230445849777446,1
27,Private,152246,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3320842828619234,1
77,Self-emp-not-inc,71676,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,1944,1,United-States,0.33205291600114506,3
23,Private,256211,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,24,Vietnam,0.3319953177706351,1
41,State-gov,88913,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36,United-States,0.33195115517952495,1
36,Private,116138,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,0.3319194953504336,1
22,Private,229987,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,32,United-States,0.33190661976286967,2
26,Private,162312,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Philippines,0.33185889028235704,1
45,Private,81132,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3318382415048702,1
48,Private,164966,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.33179803445266487,1
26,Private,746432,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,48,United-States,0.33179785458886357,1
38,Private,180303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,0.3317514903464282,2
22,Private,152744,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0.33174914738019795,1
26,Private,285004,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,35,South,0.3316813053686798,1
23,Private,128604,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,48,South,0.33167501887039563,1
28,Private,82488,HS-grad,9,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0.33159610145769536,1
67,Self-emp-inc,106175,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,75,United-States,0.3315729958021739,1
39,Private,149943,Masters,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,0.33156894993272545,1
57,Self-emp-not-inc,118806,1st-4th,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,0.33145332469185224,3
44,Private,123983,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,0.3314397133664454,1
38,Local-gov,72338,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,54,United-States,0.3314044568978408,1
40,Private,121772,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.33128306646430755,1
39,Private,123983,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,0.3312697179197101,1
45,Private,191098,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.3312141157469307,1
33,Private,162312,HS-grad,9,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Japan,0.33107701693393793,1
45,Private,209912,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,0.3310641922250834,1
65,?,137354,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,0.33102633840221035,1
32,Private,137367,11th,7,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,0.33094420341621344,1
37,Private,758700,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,50,Mexico,0.33092510575819317,1
45,Private,160724,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.33088940471407435,1
38,Private,123031,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,Trinadad&Tobago,0.3308386822398111,2
29,Self-emp-not-inc,162312,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,45,South,0.33075995761121413,1
25,Private,190650,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,0.33066109824808415,1
33,Private,69251,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33058048481077285,1
35,Private,193961,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.33037866422198275,1
20,Private,163003,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,15,United-States,0.3303709465494809,1
83,Self-emp-inc,153183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,55,United-States,0.33031466133282894,1
35,Private,163392,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?,0.3302921315423555,1
35,Private,202397,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0.3302823506098798,1
43,Private,125833,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0.33015676819412454,1
41,Private,178431,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,0.33006433624368436,1
40,Private,191342,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China,0.33000034795474426,1
41,Private,167106,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,Philippines,0.32991959400776216,1
