Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_isolation_forest,anomaly_vote_count
19272,2135613f-9f82-3317-8115-068441bf0b90,0.3075673635307781,0.0534262485481997,53.8125,15889,default,Normal,normal,20.0,16.0,46.0,F,46,82,0.03961352657004831,9,16,8,0.43782562420632687,4
17358,3bac17f8-061a-38a9-be3e-843e017a5a19,1.3559285714285714,0.2012987012987013,308.0,25058,default,outlier,outlier,2.0,1.0,62.0,E,62,134,0.035430988894764676,14,14,10,0.43780415378177645,4
26080,34a6733b-9f1f-37ca-ab5d-07cec4db4c1f,0.6634516129032259,0.2096774193548387,62.0,2469,private_ip,outlier,outlier,8.0,1.0,13.0,F,13,22,0.14102564102564102,3,4,3,0.4377242341523976,3
4762,1dceca97-390d-3b18-9c03-89f2d3c30d27,0.2545159574468085,0.1148936170212766,470.0,7178,default,outlier,outlier,2.0,1.0,54.0,E,54,139,0.04856743535988819,14,13,9,0.43770238935057604,3
33114,424e4f73-d48c-3450-881b-b8466cf2723a,6.1668,0.8,5.0,1851,private_ip,outlier,outlier,1.0,1.0,4.0,F,4,3,0.25,1,2,0,0.4376127916238168,3
6108,f6f5092d-7267-35bd-b24a-ae88e3227b6a,1.5246823821339952,0.1364764267990074,403.0,36867,default,outlier,outlier,1.0,1.0,55.0,E,55,131,0.04410774410774411,19,11,6,0.43751862580055545,3
19900,ea7314e7-60eb-3b0f-8d14-edc87306c39e,0.0587505995203836,0.0035971223021582,60.43478260869565,14700,default,Normal,normal,69.0,69.0,15.0,F,15,20,0.09523809523809523,6,7,2,0.4375107000226171,2
4584,ea3ee725-fa6f-3223-8289-d2f91717837a,0.1858,0.8,5.0,56,private_ip,outlier,outlier,1.0,1.0,4.0,E,3,3,0.5,2,2,1,0.437476402992383,3
33251,f9e299fc-3579-3a6c-9b8e-f7a0143a90d2,0.21825,0.75,4.0,53,private_ip,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.43733734301394334,3
25343,d2bb5a5c-6aeb-3a6c-96bc-b71425386d25,9.558823529411764e-05,0.0220588235294117,2.0923076923076924,1,default,Normal,normal,67.0,65.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.43728491002747466,2
19486,d8f09fe2-b157-383d-b33b-d7a5270a67de,8.971,0.8571428571428571,7.0,3768,private_ip,outlier,outlier,1.0,1.0,6.0,F,6,6,0.2,1,2,1,0.4372810853625123,3
21498,31d37566-3715-33b4-997a-50900745b032,0.0002269503546099,0.0283687943262411,4.0285714285714285,4,default,Normal,normal,71.0,70.0,8.0,F,7,11,0.2619047619047619,4,3,2,0.43725601189396934,2
4534,641bbcf6-e35a-3c20-8d77-003840b02d0b,6.747328125,0.3229166666666667,192.0,77730,default,outlier,outlier,2.0,1.0,62.0,E,62,104,0.02749867794817557,15,9,9,0.4372285023860062,3
34009,ad2beb13-321c-3424-b04b-bb6a84d22e6f,0.5887588888888889,0.08,112.5,15897,default,Normal,normal,2.0,4.0,36.0,F,35,107,0.08991596638655462,14,17,8,0.4371671539893617,3
24461,f2e72f8b-c021-3b24-a38a-20e4b1c8520d,4.775573170731708,0.4878048780487805,41.0,11748,private_ip,outlier,outlier,2.0,1.0,20.0,F,20,36,0.09473684210526316,3,3,1,0.43711394120218744,3
33926,a8fa08e3-de70-3de5-a528-b4cab5fa39aa,0.3937744533947065,0.0529344073647871,57.93333333333333,20532,default,Normal,normal,20.0,15.0,46.0,F,46,83,0.04009661835748792,10,15,8,0.4370464032867221,3
3443,967c3801-f71c-332a-be11-8eeb926391ff,17.027,0.8888888888888888,9.0,9195,private_ip,outlier,outlier,1.0,1.0,8.0,E,8,8,0.14285714285714285,2,2,1,0.4370150912301116,3
3156,06c30d7a-e255-3541-b8a7-ddbeadd27900,11.9811,0.6,10.0,7189,private_ip,outlier,outlier,1.0,1.0,6.0,E,6,6,0.2,2,1,0,0.43695766107736705,3
34236,b9944fc5-de7f-3275-b917-8eb04c3dc804,0.3531476938174681,0.0186457311089303,509.5,43183,default,Normal,normal,18.0,4.0,38.0,F,38,121,0.0860597439544808,9,10,7,0.4368154972153,2
3960,5eca6957-d815-329f-a900-fd9a43f12413,0.0553684210526315,0.4736842105263157,19.0,64,private_ip,outlier,outlier,4.0,1.0,9.0,E,9,9,0.125,3,7,1,0.43681019932911935,3
16307,c9473309-98f2-3fe4-ae1b-3651d94319b8,5.096434782608696,0.3043478260869565,23.0,7034,private_ip,outlier,outlier,1.0,1.0,7.0,E,6,10,0.3333333333333333,4,3,2,0.43676685873873466,3
2219,b60e478d-3534-31dc-a555-aafe450ff8e9,1.1264469565217392,0.0921739130434782,575.0,38863,default,outlier,outlier,2.0,1.0,53.0,E,53,128,0.04644412191582003,15,12,9,0.4367118320199124,4
4842,23d50d27-db07-35bd-bd9f-9b06ffc67a18,9.312818181818182,0.4545454545454545,11.0,6147,private_ip,outlier,outlier,1.0,1.0,5.0,E,5,7,0.35,2,3,2,0.4366832753079253,3
34082,a21d5bc0-cacc-3ece-b03a-04c4c34227a5,1.69225,0.875,8.0,813,private_ip,outlier,outlier,1.0,1.0,7.0,F,7,6,0.14285714285714285,1,2,0,0.43666678146755383,3
21266,5d5330ad-aec3-334c-ba9b-e0b25ac75c89,0.0014206680584551,0.0125260960334029,14.298507462686567,82,default,Normal,normal,67.0,67.0,12.0,F,12,22,0.16666666666666666,4,9,4,0.43664678674397217,2
5792,a3cbfa33-e300-3bc5-b8a0-7d7aac1abe60,18.39409090909091,0.4545454545454545,22.0,24281,private_ip,outlier,outlier,1.0,1.0,10.0,E,10,11,0.12222222222222222,3,6,1,0.4366213099604621,3
21327,250a76f6-fe1a-38e2-a966-59858643d1fb,0.3963409090909091,0.4772727272727273,44.0,1047,private_ip,outlier,outlier,3.0,1.0,21.0,F,21,33,0.07857142857142857,3,2,1,0.4366077754856046,3
12718,b08d9e8c-e2f6-3217-9c20-c2e6f9bd9099,1.507411111111111,0.2407407407407407,270.0,24421,default,outlier,outlier,2.0,1.0,65.0,E,65,144,0.03461538461538462,12,10,12,0.43654053373186996,4
18884,75e7ef9a-951d-3936-9bfb-60bb4dc45320,0.4547395833333333,0.0572916666666666,64.0,20955,default,Normal,normal,15.0,12.0,44.0,F,44,75,0.03964059196617336,9,16,11,0.43645145555622755,4
24049,02b3b3fd-d947-3cf6-b866-80ec3d86eac5,23.7478525,0.0125,200.0,569949,default,Normal,normal,2.0,2.0,5.0,F,5,9,0.45,4,3,2,0.4364054965335191,2
33404,e1bb62f9-674f-3143-b83e-ed327ec0a314,1.3725,0.5,10.0,824,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,6,0.3,2,2,2,0.43634995266160737,3
27928,933d5aba-1e2b-3b80-b056-01405cd205fb,6.286809523809524,0.4285714285714285,21.0,7922,private_ip,outlier,outlier,3.0,1.0,9.0,F,9,14,0.19444444444444445,4,5,2,0.4363416927988781,3
15,3f56fa42-3a39-37aa-bbbd-54f98db0d3ff,4.781528571428571,0.2357142857142857,280.0,80330,default,outlier,outlier,1.0,1.0,66.0,E,66,121,0.028205128205128206,13,11,10,0.43628426869237896,4
7984,5274dd4e-7c31-32f6-9719-ca889466c461,20.17069230769231,0.4125874125874126,143.0,173065,default,outlier,outlier,1.0,1.0,59.0,E,59,99,0.028930450029222676,10,10,6,0.43615333083856206,3
441,26927452-8b05-3bfa-8f3e-36f923e18878,0.2514116331096196,0.0425055928411633,894.0,13486,default,outlier,outlier,1.0,1.0,38.0,E,38,132,0.09388335704125178,11,12,6,0.4361384463588508,3
32312,a0c4d6ea-fb46-30ea-b7a6-d62615e5da58,2.6172857142857144,0.8571428571428571,7.0,1100,private_ip,outlier,outlier,1.0,1.0,6.0,F,6,6,0.2,1,2,1,0.43606733224655203,3
24930,7ac91fe8-1cbb-3c35-a6c6-6c643f281333,0.2895741585852823,0.0233884768967484,584.3333333333334,30458,default,Normal,normal,18.0,3.0,41.0,F,41,114,0.06951219512195123,9,11,9,0.4359811575026691,4
531,0b69f621-be9e-3996-a1b9-0e422bdee858,2.0594137931034484,0.6896551724137931,29.0,3584,private_ip,outlier,outlier,1.0,1.0,20.0,E,20,24,0.06315789473684211,3,3,0,0.4358696087245138,3
28713,2c10c320-fb98-3797-a9c8-4021702ced88,1.1235535714285714,0.1785714285714285,56.0,3776,private_ip,outlier,outlier,8.0,1.0,10.0,F,10,17,0.18888888888888888,3,3,3,0.43582016355541026,3
9074,5c79ec40-ccfb-3f95-9af1-b860318ac413,5.932730158730159,0.2222222222222222,63.0,22426,private_ip,outlier,outlier,1.0,1.0,14.0,E,14,27,0.14835164835164835,5,6,2,0.435740460139696,3
33134,6aa4a5b5-04cd-382f-8ff6-9d9525cb0876,511.9577142857143,0.2857142857142857,7.0,215023,default,outlier,outlier,1.0,1.0,2.0,F,2,2,1.0,1,2,1,0.4356100810539807,2
18566,a4318461-2bb1-3528-8d4d-83f5da4fb2dc,0.5242,0.3111111111111111,45.0,1416,private_ip,outlier,outlier,7.0,1.0,14.0,F,14,22,0.12087912087912088,4,6,2,0.4355877470960055,3
20627,bf102253-1e06-365b-b802-5936b3427313,0.08525,0.75,4.0,21,private_ip,outlier,outlier,1.0,1.0,3.0,F,3,2,0.3333333333333333,1,1,0,0.43553990920063085,3
9637,afc3a32d-6009-3b71-9f84-b2013222b452,7.941670103092783,0.2199312714776632,291.0,138662,default,outlier,outlier,1.0,1.0,64.0,E,64,127,0.03149801587301587,13,11,5,0.4354331782041736,4
14223,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14223,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14223,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14225,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14224,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14224,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14224,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14224,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14225,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14225,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14225,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14222,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14222,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14222,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14223,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
14222,0ea379a4-a600-3ddb-9cc4-43f3ce2d06b7,12.8945,0.2058823529411764,34.0,26305,private_ip,outlier,outlier,1.0,1.0,7.0,E,7,11,0.2619047619047619,4,3,1,0.43536192921747097,3
24878,dad218b9-31ea-36a9-9422-97fe0fb55d51,8.3504,0.8,5.0,2506,private_ip,outlier,outlier,1.0,1.0,4.0,F,4,3,0.25,1,2,0,0.4353507639967261,3
25361,14bf52e7-4b85-33dd-ad33-be26237b8e44,0.3249761904761905,0.4761904761904761,42.0,819,private_ip,outlier,outlier,3.0,1.0,20.0,F,20,33,0.0868421052631579,3,3,1,0.4353479851137579,3
6999,5b667164-03f2-36df-a3d1-17ec44544357,1.1743980343980345,0.1474201474201474,407.0,28679,default,outlier,outlier,1.0,1.0,60.0,E,60,150,0.0423728813559322,12,12,11,0.43532837167679506,4
24375,02886c3a-56b9-35f8-9c16-f9b892fec964,0.6194165424739195,0.033532041728763,83.875,49876,default,Normal,normal,19.0,16.0,45.0,F,45,85,0.04292929292929293,10,14,8,0.4353200927104419,3
29001,b009fcfd-cffd-3e37-beee-ce971ab9a481,0.2404633431085044,0.0400782013685239,51.15,14760,default,Normal,normal,24.0,20.0,41.0,F,41,71,0.043292682926829265,8,18,7,0.4351868995239443,3
26443,45103386-52b4-32d4-849e-b469d28eab13,0.0020185783521809,0.0201938610662358,22.107142857142858,150,default,Normal,normal,64.0,56.0,25.0,F,25,46,0.07666666666666666,6,8,7,0.4351606645374887,2
14331,47ef79dc-0371-3a3d-8d59-383503eb38d1,2.8291160714285715,0.2214285714285714,280.0,47530,default,outlier,outlier,1.0,1.0,62.0,E,62,136,0.035959809624537285,12,12,12,0.4351476663587125,4
5414,39865c8f-19b6-38e2-8f10-64def4d1b156,0.2782652329749104,0.060931899641577,558.0,9317,default,outlier,outlier,2.0,1.0,34.0,E,34,138,0.12299465240641712,14,11,11,0.43514326483970506,3
6401,5dbbc7b4-198f-3f5b-9e3e-5f690a9d91f6,0.7188,0.33,200.0,8626,default,outlier,outlier,1.0,1.0,66.0,E,66,122,0.02843822843822844,15,11,4,0.43505071782657223,3
100,4e388cdb-13e1-3319-bf0d-84105e4d1de5,0.5676170212765957,0.4680851063829787,47.0,1601,private_ip,outlier,outlier,1.0,1.0,22.0,E,22,34,0.0735930735930736,6,5,2,0.43504294036053126,3
11196,f31b32c1-706c-3042-a79a-1e230a3dbbdd,36.2735,0.375,24.0,52234,private_ip,outlier,outlier,1.0,1.0,9.0,E,9,12,0.16666666666666666,4,3,2,0.43498987689492763,3
5947,51ca3ea4-9d12-31fa-8c21-cf0817288629,0.2940810696095076,0.030560271646859,1178.0,20786,default,outlier,outlier,1.0,1.0,36.0,E,21,75,0.17857142857142858,6,11,6,0.4349044429185695,3
24840,757ed3db-ea75-38f1-9d9f-ff27832f6b10,0.0018463901689708,0.0092165898617511,9.434782608695652,73,default,Normal,normal,71.0,69.0,6.0,F,6,8,0.26666666666666666,3,6,2,0.4347016000664477,2
3074,39022d6f-0eb7-3822-801c-7ad2d866d200,0.8714399477806788,0.1566579634464752,383.0,20026,default,outlier,outlier,3.0,1.0,60.0,E,60,151,0.042655367231638416,9,14,8,0.4345600297132843,3
25142,5687f5f4-a280-3c2a-adb1-44eeb92a25b5,25.5646,0.01,200.0,306776,default,outlier,outlier,1.0,1.0,2.0,F,2,2,1.0,1,2,1,0.43440630021010695,2
30241,0332d98b-6f82-383b-bd27-f8313f8e25d4,25.5646,0.01,200.0,306776,default,outlier,outlier,1.0,1.0,2.0,F,2,2,1.0,1,2,1,0.43440630021010695,2
11243,8ad8d639-b249-3cd8-8445-303653db146e,11.409555555555556,0.8888888888888888,9.0,6162,private_ip,outlier,outlier,1.0,1.0,8.0,E,8,8,0.14285714285714285,2,2,0,0.43440382602425665,3
22754,a8dd61ea-929d-3e32-a0f9-cbbdc48e9ed2,0.006003164556962,0.0664556962025316,7.022222222222222,114,default,Normal,normal,68.0,45.0,21.0,F,21,33,0.07857142857142857,4,5,10,0.43438030095513486,1
12793,78cbfdb8-c5dd-3d0a-b66d-f642a1123bb4,0.2583333333333333,1.0,3.0,47,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
10731,0d926d4c-ad8e-31c7-9575-4a791d25fda1,0.364,1.0,3.0,66,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
13343,02c938f2-5aea-33ce-b76f-f0f341a1923c,0.214,1.0,3.0,39,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
3304,20276c85-faa4-3aa2-9da7-3130d4d65ebc,0.4406666666666667,1.0,3.0,80,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
14313,fe1268ad-a1f0-3caf-9da4-c7c900ca0b54,0.2466666666666666,1.0,3.0,45,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
14387,e0864298-6828-3f10-9d22-254ba0c127fc,0.2513333333333333,1.0,3.0,46,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4343773645482443,3
24600,a4ef8cdb-b9e1-36d4-a980-be7332ba207b,0.0532757575757575,0.0909090909090909,7.0212765957446805,1055,default,Normal,normal,55.0,47.0,30.0,F,30,63,0.07241379310344828,6,13,8,0.4342251393790459,3
5229,0ad1e89a-27ee-313f-9ced-c0b5ad81e317,2.7316752717391304,0.1766304347826087,368.0,60316,default,outlier,outlier,1.0,1.0,65.0,E,65,150,0.036057692307692304,9,10,7,0.4341866787543966,3
31287,50bdf9d8-8b58-3c71-95a1-7a0dab5389d7,0.0955757772020725,0.038860103626943,257.3333333333333,4428,default,Normal,normal,30.0,3.0,30.0,F,30,152,0.17471264367816092,9,12,3,0.434157718531002,2
20240,4ce4de55-216c-3999-a029-2a93464f307f,1.1549,0.5,10.0,693,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,6,0.3,2,2,2,0.4340945938827503,3
10015,0b673858-d57c-32af-af63-2074d442a2c6,0.5945454545454545,0.5757575757575758,33.0,1178,private_ip,outlier,outlier,1.0,1.0,19.0,E,19,23,0.06725146198830409,5,6,1,0.43407952605490163,3
5159,490eeec9-1880-3c46-b8fd-3e8c4544cd28,0.1463333333333333,1.0,3.0,27,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4340217999149511,3
9611,7bcaf5ab-635d-30d3-886e-5be6412f8e48,0.1476666666666666,1.0,3.0,27,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4340217999149511,3
15318,605d0499-eed0-37dc-9153-58f27917d238,0.1146666666666666,1.0,3.0,21,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4340217999149511,3
28006,917b8c31-7c7e-3a7c-a249-844690039d1c,0.5652840909090909,0.0821678321678321,71.5,19401,default,Normal,normal,10.0,8.0,47.0,F,47,101,0.04671600370027752,10,16,10,0.43388460012491636,4
30961,7b2c9958-eff1-33a5-a44a-f92b030a2e46,6.8954,0.8,5.0,2069,private_ip,outlier,outlier,1.0,1.0,4.0,F,4,4,0.3333333333333333,2,2,1,0.4338526114758519,3
31533,23c2c9e3-4c6a-36f5-9d05-8de86561fe0f,0.6747104700854701,0.0512820512820512,93.6,37892,default,Normal,normal,13.0,10.0,48.0,F,48,80,0.03546099290780142,9,16,7,0.43383627266813674,3
22794,2356994c-6b8d-34f1-a17e-44155c018340,0.0091608527131782,0.0329457364341085,11.727272727272728,284,default,Normal,normal,83.0,44.0,17.0,F,17,31,0.11397058823529412,5,6,11,0.43379015563900486,1
27067,826c8ccd-1312-332b-84c4-1ea981d0bb07,0.0941244979919678,0.1686746987951807,14.647058823529411,1407,default,Normal,normal,31.0,17.0,42.0,F,42,75,0.04355400696864112,9,17,8,0.43377280953480896,2
4923,fb2b4442-5b04-36f6-9d52-5cfd3f46c9cc,3.699717948717949,0.2307692307692307,39.0,8658,private_ip,outlier,outlier,1.0,1.0,9.0,E,9,14,0.19444444444444445,7,5,1,0.433720459822683,3
26462,7a6435b5-5023-32d5-8028-be2ed76e4520,134.05327659574468,0.0425531914893617,23.5,378031,default,AdsBot-Google;Mobile Safari,bot,5.0,2.0,2.0,F,2,2,1.0,1,2,1,0.4337164575186288,2
5658,13548a62-fba9-31ed-80e7-2ef129aded7d,3.4454,1.0,5.0,1034,private_ip,outlier,outlier,1.0,1.0,5.0,E,5,4,0.2,1,1,0,0.4336467126777064,3
14982,fd4bf2c8-1a7a-379f-9719-9081be936aea,3.5796,1.0,5.0,1074,private_ip,outlier,outlier,1.0,1.0,5.0,E,5,4,0.2,1,1,0,0.4336467126777064,3
14899,28c40403-1519-37fe-91e7-125cb80b2f16,0.0516666666666666,1.0,3.0,10,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15956,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15957,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15954,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15957,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15954,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15957,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15957,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15954,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15955,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15955,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15955,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15956,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15956,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
10814,cdb0e22d-3fa5-332b-a907-4a48b9cb269b,0.0456666666666666,1.0,3.0,9,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
12012,203fff05-ee36-3933-8008-96752e935287,0.1106666666666666,1.0,3.0,20,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15954,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
3020,ac04aa16-fad7-3bd4-ad4c-2f4f1aca54e8,0.0543333333333333,1.0,3.0,10,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15955,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
15956,ce63ebb1-e2d9-3444-93d2-e79bf2c73256,0.0893333333333333,1.0,3.0,17,private_ip,outlier,outlier,1.0,1.0,3.0,E,3,2,0.3333333333333333,1,1,0,0.4335733348494278,3
9211,eaa873cf-4852-3557-b663-015d6714d4b3,2.1712564102564103,0.5641025641025641,39.0,5081,private_ip,outlier,outlier,1.0,1.0,22.0,E,22,31,0.0670995670995671,3,4,1,0.43354587389175125,3
26316,cab0580c-11d4-3877-8c3e-1cf0f1dadff6,0.2694050925925926,0.1087962962962963,18.782608695652176,6983,default,Normal,normal,29.0,23.0,47.0,F,47,72,0.03330249768732655,9,12,5,0.43351687002275313,2
26753,c9a7b085-9c97-33d1-9a73-aa5e98023ec4,7.807111111111111,0.4444444444444444,18.0,8432,private_ip,outlier,outlier,4.0,1.0,8.0,F,8,11,0.19642857142857142,3,2,3,0.43349089383511746,3
25885,03ee3803-aea2-3b40-b0d3-51f7f86088e1,0.0023612068965517,0.0137931034482758,9.206349206349206,83,default,Normal,normal,65.0,63.0,8.0,F,8,14,0.25,3,5,5,0.43342800492127787,2
11815,c3616113-531f-3f04-ab19-08ae6e24f819,2.6624615384615384,0.5384615384615384,39.0,6231,private_ip,outlier,outlier,1.0,1.0,21.0,E,21,32,0.0761904761904762,5,3,2,0.43340102984895673,3
5942,466b06b4-8bb1-3ca1-a07d-e27a00d8e5ec,1.0523061224489796,0.4693877551020408,49.0,3094,private_ip,outlier,outlier,1.0,1.0,23.0,E,23,36,0.07114624505928854,4,3,1,0.4332884058847805,3
24464,fb52fb7e-280f-3f32-a099-db7b55a5fc64,10.882888888888887,0.2777777777777778,18.0,11754,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,5,0.25,2,2,1,0.43319765178757397,3
