Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_ecod,anomaly_vote_count
17574,adefcd0a-71df-3a46-8b22-e245661adb27,0.1388555437100213,0.0357142857142857,1876.0,15630,default,outlier,outlier,2.0,1.0,67.0,E,67,192,0.04341926729986431,20,11,11,0.4448787260138315,5
29146,a64bdf1e-d986-3a79-81e5-2f7a52c1cdb2,0.0448998887652947,0.0137189469781238,245.1818181818182,7266,default,Normal,normal,137.0,11.0,37.0,F,37,237,0.17792792792792791,18,19,8,0.4448221809843951,5
9907,dc576722-dad1-36d6-bfaf-36fb2bf45b57,2.155172413793104e-05,0.0060344827586206,1160.0,2,private_ip,outlier,outlier,989.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4447416734132231,5
958,1a72e862-edc1-32c9-90b0-3409d80f6df2,1.1506754201680671,0.1869747899159664,476.0,32864,default,outlier,outlier,2.0,1.0,89.0,E,89,216,0.027579162410623085,18,11,14,0.4446707110913586,5
16544,a13439a4-d40c-3b22-9f47-3d70e0f4350b,0.2359812002892263,0.0455531453362256,1383.0,19582,default,outlier,outlier,1.0,1.0,63.0,E,63,199,0.05094726062467998,21,17,11,0.44394049575486005,5
7015,86cd1e67-9541-38d4-9ef0-a9178c222ef5,7.904761904761905e-05,0.04,1050.0,5,default,outlier,outlier,28.0,1.0,42.0,E,42,141,0.08188153310104529,14,16,17,0.4435566086972015,5
12875,6c571a82-19c0-3b49-9934-b64cce582729,2.168473728106756e-05,0.006672226855713,1199.0,2,private_ip,outlier,outlier,1014.0,1.0,8.0,E,6,6,0.2,2,1,5,0.44339385515280294,5
12811,a1768164-f553-37ec-81b6-0e57de4c4e1f,0.702826280623608,0.1959910913140311,449.0,18935,default,outlier,outlier,1.0,1.0,88.0,E,88,200,0.02612330198537095,22,16,7,0.4426119299760556,5
3162,128e962f-c252-3f3e-808a-cfb496856d9c,3.2079646017699115e-05,0.0376106194690265,100.44444444444444,2,default,bingbot/2.0,bot,904.0,9.0,34.0,E,34,34,0.030303030303030304,1,1,34,0.4423196359501468,4
6722,090244e5-4445-3619-aa4f-f9dab64fa5a6,2.7884615384615383e-05,0.0307692307692307,115.55555555555556,2,default,bingbot/2.0,bot,1040.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.4421019848904717,4
25141,563f4192-650e-35cc-b235-cf779b217f55,0.1127629326386304,0.0200967621883141,59.71111111111111,18180,default,Normal,normal,55.0,45.0,54.0,F,54,127,0.04437456324248777,11,21,16,0.442100935692319,5
7557,9a9185c1-02a8-33c5-af43-c08913bb8c2f,3.104786545924968e-05,0.0349288486416558,3.7892156862745097,2,default,BingPreview/1.0b,bot,542.0,204.0,27.0,E,27,34,0.04843304843304843,3,3,15,0.44209716690627554,4
31826,bc3e5442-19f6-38d8-b10d-0ae603ddbfb5,0.1362468901174844,0.0190048375950241,74.2051282051282,23658,default,Normal,normal,52.0,39.0,55.0,F,55,120,0.04040404040404041,11,22,13,0.4418690856915032,5
27690,d3b0e8e0-f142-3b81-b2a5-4bac72539eac,0.1591326641345632,0.0320130222463374,65.82142857142857,17597,default,Normal,normal,34.0,28.0,59.0,F,59,132,0.0385739333722969,10,24,15,0.4417615787839301,5
12904,c347380a-4ed2-36a9-b36e-f07142aabff8,0.0001565934065934,0.070054945054945,728.0,7,default,outlier,outlier,45.0,1.0,51.0,E,51,139,0.05450980392156863,15,14,18,0.4414999567321568,5
32206,4c7c9c0f-97c5-3f43-8be4-503cdef24967,0.0897332552693208,0.0121779859484777,70.0,22990,default,Normal,normal,75.0,61.0,52.0,F,52,115,0.043363499245852186,10,22,10,0.4414945221068569,5
6882,c5232b07-2971-3dd6-aa0d-b4362ecf24f3,0.5712153432032302,0.0942126514131897,743.0,25465,default,outlier,outlier,1.0,1.0,70.0,E,70,169,0.03498964803312629,22,19,13,0.44140532711725544,5
22235,5cb98ee0-2922-3915-9b32-a467643e5b8c,0.150227681438664,0.0179833012202954,79.84615384615384,28069,default,Normal,normal,48.0,39.0,56.0,F,56,120,0.03896103896103896,11,20,13,0.44130424645002153,5
29228,9be590d6-fe46-3e11-8d6d-26f4fe60ee89,0.1709256281407035,0.0311557788944723,62.1875,20409,default,Normal,normal,39.0,32.0,62.0,F,61,132,0.036065573770491806,10,21,14,0.4412852687726435,5
24293,dd4b232e-2f02-36ad-ac71-a95921b31ff6,0.1323553140815719,0.016969336111938,81.92682926829268,26675,default,Normal,normal,52.0,41.0,57.0,F,57,122,0.03822055137844611,11,18,13,0.44122042706669806,5
8760,b685ef51-209a-3714-a0fe-1e5cc72e9317,0.8856460674157304,0.1535580524344569,534.0,28377,default,outlier,outlier,2.0,1.0,82.0,E,82,208,0.031315868714242696,21,14,11,0.44086513194192434,5
31039,63105eab-26cf-3fa9-b27c-e648ae5f2f8c,0.0207047318611987,0.01198738170347,211.33333333333331,3939,default,Normal,normal,140.0,15.0,38.0,F,38,233,0.16571834992887624,19,18,5,0.44047587297036084,5
33985,6706443d-8210-329b-a914-a4e034e136ab,0.0457866425992779,0.0140794223826714,131.9047619047619,7610,default,Normal,normal,123.0,21.0,39.0,F,39,239,0.1612685560053981,21,17,6,0.44039466193324917,5
3096,66319931-bc7a-36cc-97fd-300f19ccfbb6,3.0057251908396947e-05,0.0305343511450381,116.44444444444444,2,default,bingbot/2.0,bot,1048.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.44007450182176466,4
1180,8dc57d20-744c-315d-b8e9-3290eb967d25,4.403409090909091e-05,0.0426136363636363,3.78494623655914,2,default,BingPreview/1.0b,bot,512.0,186.0,30.0,E,30,44,0.05057471264367816,3,4,22,0.4400399470256242,4
21603,4fbc7a87-2b6e-31b4-9b3b-a404eb18f895,0.1047358280844757,0.0200074101519081,58.67391304347826,16961,default,Normal,normal,63.0,46.0,54.0,F,54,123,0.0429769392033543,12,22,12,0.43988831533952966,5
16198,81065574-0c2b-3123-83de-ad0979319136,2.7164685908319183e-05,0.0246179966044142,130.88888888888889,2,default,bingbot/2.0,bot,1178.0,9.0,29.0,E,29,29,0.03571428571428571,1,1,29,0.43978075414266005,4
13389,71b0c28e-741e-3b69-827e-e387016ccda5,2.276419239904988,0.1852731591448931,421.0,57503,default,outlier,outlier,3.0,1.0,78.0,E,78,175,0.029137529137529136,19,17,14,0.43958468761236513,5
30797,91a89a73-dffd-3f93-8b83-5b3c64149134,0.1285346352247605,0.0198968312453942,59.0,20931,default,Normal,normal,57.0,46.0,54.0,F,54,110,0.03843466107617051,12,22,12,0.43912867843532655,5
14604,18e4e431-c19a-3731-8254-a3cda8f9101b,2.9411764705882357e-05,0.0313725490196078,113.33333333333331,2,default,bingbot/2.0,bot,1020.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.43910314096390035,4
4681,2e2b2a56-cb71-35d8-b9e8-65bafaf0057a,0.5883204301075269,0.1956989247311828,465.0,16415,default,outlier,outlier,2.0,1.0,91.0,E,91,196,0.023931623931623933,18,16,8,0.43907461598411224,5
20944,87e2e807-582c-303e-83da-f23443d265b1,0.1712961971076593,0.0321371183717193,47.87179487179487,19189,default,Normal,normal,46.0,39.0,60.0,F,60,129,0.036440677966101696,11,20,14,0.43904189027694474,5
12349,99590790-5cbe-3290-937b-79119f15bd9d,0.6450517647058823,0.2023529411764706,425.0,16449,default,outlier,outlier,1.0,1.0,86.0,E,86,183,0.02503419972640219,22,14,12,0.4390314137331436,5
12379,ef4b0c9e-8a65-39ee-932a-5054f164aafd,2.220248667850799e-05,0.0062166962699822,1126.0,2,private_ip,outlier,outlier,933.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4388263608069448,5
3302,1eb27cd8-65e0-3e12-b2bc-f3b1f5df4bf6,0.4410501307759372,0.06102877070619,1147.0,30354,default,outlier,outlier,1.0,1.0,70.0,E,70,186,0.03850931677018633,18,16,12,0.4387746148965852,5
13436,049d887e-70d6-39b6-a49f-9df245bbb9d2,3.072870939420544e-05,0.0272168568920105,126.55555555555556,3,default,bingbot/2.0,bot,1139.0,9.0,31.0,E,31,31,0.03333333333333333,1,1,31,0.4387010808351327,4
12341,84a8e080-d8bb-3f68-a102-f9dd28f61cbf,3.416856492027335e-05,0.0387243735763098,97.55555555555556,2,default,bingbot/2.0,bot,878.0,9.0,34.0,E,34,34,0.030303030303030304,1,1,34,0.43864593395947593,4
9492,2c1c2967-119a-3993-9c60-34f7714b3628,3.049907578558225e-05,0.0286506469500924,120.22222222222224,2,default,bingbot/2.0,bot,1082.0,9.0,31.0,E,31,31,0.03333333333333333,1,1,31,0.43846867736785333,4
23591,c3367779-e611-3b81-9313-88921cc31708,848.9697419354839,0.032258064516129,31.0,1579084,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.43835071338951537,4
30784,7aaa757e-6372-35ef-897f-08724d737533,579.3909583333334,0.0208333333333333,48.0,1668646,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.43816744525411455,4
16849,422bc816-3c44-3378-943d-0c97d5cacbd4,0.1377147651006711,0.0604026845637583,1192.0,9850,default,outlier,outlier,4.0,1.0,72.0,E,72,161,0.03149452269170579,18,10,15,0.4378186217722264,5
15978,1a6eb16a-ab3d-36f3-ae90-094bf99803b1,3.311965811965812e-05,0.0352564102564102,104.0,2,default,bingbot/2.0,bot,936.0,9.0,33.0,E,33,33,0.03125,1,1,33,0.43781144793720683,4
23462,7a7ea196-59c4-3981-97c3-0cff22a6d285,0.2424186806937731,0.0122263292578902,879.25,51156,default,Normal,normal,36.0,4.0,43.0,F,43,177,0.09800664451827243,16,14,16,0.4377928656074894,5
9702,54f43eb3-8459-39f4-8c64-63af8c307c4f,0.4266101152368758,0.0947503201024327,781.0,19991,default,outlier,outlier,2.0,1.0,74.0,E,74,175,0.032395409107737874,17,21,10,0.4375943629500261,5
7956,e1efb3d9-d0bc-3e6d-bb32-cae72b6def09,1.6049382716049385e-05,0.0086419753086419,810.0,1,private_ip,outlier,outlier,620.0,1.0,7.0,E,5,5,0.25,2,1,4,0.43751524767320416,5
17202,5f53fb1e-7795-3fa4-aa26-a16f61879819,5.1764705882352943e-05,0.0658823529411764,2.7777777777777777,2,default,BingPreview/1.0b,bot,407.0,153.0,28.0,E,28,32,0.042328042328042326,3,2,24,0.43749450692776726,4
17196,48df3038-e707-3892-90a4-c7afcf4a8f81,3.495762711864407e-05,0.034957627118644,104.88888888888889,2,default,bingbot/2.0,bot,944.0,9.0,33.0,E,33,33,0.03125,1,1,33,0.43742268048387845,4
10287,2a6237a8-0394-31d4-b176-f00370bde4e0,1.802656546489564e-05,0.0066413662239089,1054.0,2,private_ip,outlier,outlier,863.0,1.0,7.0,E,6,6,0.2,2,1,5,0.437164867593249,5
7035,c39570be-22a8-3c7d-8c42-e8d13dfbdb8c,3.060217176702863e-05,0.0315893385982231,112.55555555555556,2,default,bingbot/2.0,bot,1013.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.4370920372435173,4
9147,3efe9d65-a4d0-38e5-8930-abc84858f906,0.9687338129496404,0.116546762589928,695.0,40397,default,outlier,outlier,1.0,1.0,81.0,E,81,177,0.027314814814814816,19,15,11,0.43706991853684674,5
14714,210fbd03-578f-3c4d-8875-4a8dc0ed0811,1.95547816091954,0.2,435.0,51038,default,outlier,outlier,2.0,1.0,87.0,E,87,171,0.02285485164394547,20,18,8,0.4365831744411828,5
15466,6aaf0c5c-716a-353b-97db-f27bd003ebb4,1.5819209039548023e-05,0.0090395480225988,885.0,1,private_ip,outlier,outlier,681.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4365641550891397,5
2314,d1f0523d-c52b-3a12-8b1e-43c50125645c,0.1673010638297872,0.0744680851063829,940.0,9436,default,outlier,outlier,3.0,1.0,70.0,E,69,193,0.04113384484228474,20,18,9,0.43656239400270913,5
2880,1e4c6a4a-9211-3ca7-8e3e-1b4795cfb8e0,3.176341730558598e-05,0.0372398685651697,101.44444444444444,2,default,bingbot/2.0,bot,913.0,9.0,34.0,E,33,33,0.03125,1,1,33,0.4362827555792197,4
2572,a22ab638-1c6b-30ab-b802-6278aff1b1bd,5.922551252847381e-05,0.0751708428246013,3.300751879699248,2,default,BingPreview/1.0b,bot,358.0,133.0,33.0,E,33,51,0.048295454545454544,5,5,22,0.43540009061075546,4
17529,19542a56-19f8-34bc-b8d6-da4e91df20d3,3.180914512922465e-05,0.0318091451292246,111.77777777777776,2,default,bingbot/2.0,bot,1006.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.4353173317163008,4
10930,fbf24d48-95d4-3cb5-b40d-c9d577c0a3bf,0.6880524246395806,0.1009174311926605,763.0,31500,default,outlier,outlier,2.0,1.0,77.0,E,76,224,0.03929824561403509,20,16,7,0.4352967189348843,5
9938,32b4f643-5187-3744-8723-e5328a4e78a8,0.2050896860986547,0.1704035874439461,446.0,5489,default,outlier,outlier,5.0,1.0,76.0,E,76,173,0.030350877192982455,21,15,13,0.4352505289238875,5
33522,62301133-8605-3fb1-8b51-81e1967cefa9,0.0246374538745387,0.0126076260762607,203.25,4808,default,Normal,normal,143.0,16.0,41.0,F,41,237,0.1445121951219512,16,17,7,0.4352070272638583,5
27844,b12c8598-9132-35bf-960b-53822397f2f7,0.1861167907921462,0.0189573459715639,77.73684210526316,32988,default,Normal,normal,45.0,38.0,56.0,F,56,106,0.03441558441558441,10,23,10,0.43459454025948496,5
12891,926255c3-7355-3a89-8872-4d3e4d3407fa,1.1330049261083744e-05,0.0078817733990147,1015.0,1,private_ip,outlier,outlier,628.0,1.0,8.0,E,7,8,0.19047619047619047,2,2,6,0.434544215437881,5
8816,49b9493f-8614-354f-8e99-70f5a404aae5,1.6763363970588234,0.1580882352941176,544.0,54716,default,outlier,outlier,1.0,1.0,86.0,E,86,186,0.025444596443228454,20,11,12,0.43453315887265453,5
10323,8d10e7ce-52b4-3456-882e-a6891bd00ea6,2.926829268292683e-05,0.0227642276422764,136.66666666666666,3,default,bingbot/2.0,bot,1230.0,9.0,28.0,E,28,28,0.037037037037037035,1,1,28,0.4340227339489099,4
11709,9f436afd-9890-3a46-9df1-21afba8e2c40,0.3519182879377431,0.0843060959792477,771.0,16280,default,outlier,outlier,2.0,1.0,65.0,E,65,204,0.04903846153846154,22,17,14,0.4339156243103227,5
1800,cd37a81e-d634-3bee-a67b-744eebc344cb,2.714440825190011e-05,0.0347448425624321,102.33333333333331,2,default,bingbot/2.0,bot,921.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.4336952682768117,4
16318,e42f37ee-0ec5-386d-b788-980d7bff6227,0.698987012987013,0.1521335807050092,539.0,22606,default,outlier,outlier,2.0,1.0,82.0,E,82,201,0.03026196928635953,19,12,14,0.4329177900517829,5
15443,1a1c2722-61bc-370e-bf44-5e9c4c3a2770,1.86706497386109e-05,0.0074682598954443,1339.0,2,private_ip,outlier,outlier,1142.0,1.0,10.0,E,8,8,0.14285714285714285,3,2,5,0.4329007994628409,5
13926,1e70fba2-63ae-375f-be99-617ab5e86eed,0.3716007416563658,0.0889987639060568,809.0,18038,default,outlier,outlier,1.0,1.0,72.0,E,72,193,0.03775430359937402,25,12,11,0.4327418120303942,5
7403,f07da79f-4646-3781-9885-0fe0aa61b606,2.8969957081545062e-05,0.0343347639484978,103.55555555555556,2,default,bingbot/2.0,bot,932.0,9.0,32.0,E,32,32,0.03225806451612903,1,1,32,0.432678700659087,4
27228,551b82f5-9c17-37ce-b98a-ca62b1c5a1dc,0.1987459055305008,0.0106812247804414,842.6,50239,default,Normal,normal,36.0,5.0,45.0,F,45,178,0.0898989898989899,12,13,18,0.43263546084722015,5
13037,3878d6af-97db-35d3-a4fa-bb31749ce4e6,0.5824637203166227,0.0936675461741424,758.0,26491,default,outlier,outlier,1.0,1.0,71.0,E,71,205,0.04124748490945674,20,15,14,0.4326076705615498,5
32614,45b71afb-2aa9-324c-8889-b2635c4d058d,0.1039595574208317,0.021365890881343,49.45283018867924,16349,default,Normal,normal,62.0,53.0,56.0,F,56,119,0.038636363636363635,9,18,15,0.43257317108502324,5
15844,9c592b90-f38a-3f28-a466-5b560c66230c,2.9822926374650516e-05,0.0279589934762348,119.22222222222224,2,default,bingbot/2.0,bot,1073.0,9.0,30.0,E,30,30,0.034482758620689655,1,1,30,0.432547075859968,4
180,0cbb32e4-37f8-3cf9-8126-21d468551d50,1.717791411042945e-05,0.0085889570552147,815.0,1,private_ip,outlier,outlier,617.0,1.0,7.0,E,6,6,0.2,2,1,5,0.43247993525612594,5
6083,ce9d4ad6-6a0e-3984-afa5-6f38391a6bf6,1.437292270531401,0.2125603864734299,414.0,35703,default,outlier,outlier,2.0,1.0,88.0,E,88,182,0.023772204806687566,21,12,11,0.43211427525373114,5
13515,10767265-a051-3b8a-b243-f7e511a66d72,1.5625e-05,0.0100446428571428,896.0,1,private_ip,outlier,outlier,707.0,1.0,9.0,E,6,6,0.2,2,1,5,0.4321042061721344,5
12576,0b3c411e-a7e6-31a0-a36e-91bd75814c91,0.0001163563829787,0.0664893617021276,752.0,6,default,outlier,outlier,49.0,1.0,50.0,E,50,122,0.04979591836734694,12,14,17,0.4317195341393367,5
32033,23c75cb2-9500-39b2-b940-76a73c9a3666,0.0111183986371379,0.1090289608177172,10.482142857142858,392,default,Normal,normal,78.0,56.0,64.0,F,64,110,0.027281746031746032,7,13,18,0.4316045335498242,5
10550,26c57b3e-04b5-3198-bf72-6f1883f1d94b,2.354048964218456e-05,0.0065913370998116,1062.0,2,private_ip,outlier,outlier,878.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4315375738442424,5
3185,677cf61f-c097-36d3-bc48-8997fb99782f,1.7293997965412005e-05,0.0071210579857578,983.0,2,private_ip,outlier,outlier,781.0,1.0,7.0,E,6,6,0.2,2,1,5,0.43134986292029665,5
3308,2d4c7ded-e240-3ed2-951c-f0c82aa14e1c,0.000115671641791,0.1007462686567164,536.0,4,default,outlier,outlier,60.0,1.0,54.0,E,54,105,0.03668763102725367,10,13,22,0.43124356821504006,5
16190,5381cd54-1e42-3f28-82e0-5f2851501ba7,1.9024970273483943e-05,0.0083234244946492,841.0,1,private_ip,outlier,outlier,648.0,1.0,7.0,E,6,6,0.2,2,1,5,0.43122530534221426,5
4017,0822f686-7de4-3789-ba2c-ad6faec21f89,0.0002163375224416,0.03770197486535,1114.0,15,default,outlier,outlier,40.0,1.0,42.0,E,42,130,0.07549361207897794,14,16,15,0.4312014145446934,5
3221,f267d608-cbac-310d-b32e-3e05984d9c6c,2.266545784224841e-05,0.0072529465095194,1103.0,2,private_ip,outlier,outlier,920.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4311917583975382,5
33766,ae833a2e-55e6-3313-b598-4368d152ef4d,0.1008209134615384,0.0212339743589743,52.0,15099,default,Normal,normal,61.0,48.0,53.0,F,53,119,0.043178519593613934,12,20,13,0.43110484020668693,5
18756,fd1af58c-bfd9-3a0d-ae74-e166cf7b86e1,0.1681780895844576,0.0318402590393955,59.774193548387096,18699,default,Normal,normal,45.0,31.0,59.0,F,59,117,0.03419053185271771,10,22,12,0.4308346744442456,5
11906,a842e396-4f91-3faa-8289-b6bb9addf908,1.311456289978678,0.1769722814498933,469.0,36905,default,outlier,outlier,4.0,1.0,83.0,E,83,181,0.02659418160446665,22,14,7,0.4306547883931974,5
18913,c2de859c-a92e-3a14-959f-5aa57256009e,0.1404318885448916,0.0304437564499484,64.6,16330,default,Normal,normal,43.0,30.0,59.0,F,59,112,0.03272939801285798,11,22,11,0.4304996400574912,5
11610,91810fa8-c2c6-3cb2-968d-20abfba25757,1.976284584980237e-05,0.0069169960474308,1012.0,2,private_ip,outlier,outlier,817.0,1.0,7.0,E,6,6,0.2,2,1,5,0.43049564548261265,5
15140,7f742073-ccd8-3c33-ac7d-13be88bbe76c,3.137254901960784e-05,0.0352941176470588,4.005235602094241,2,default,BingPreview/1.0b,bot,519.0,191.0,27.0,E,27,37,0.05270655270655271,4,3,18,0.4303331493632587,4
6711,f82366c6-4544-360d-bebe-2a0693cef9ed,1.845018450184502e-05,0.008610086100861,813.0,1,private_ip,outlier,outlier,620.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4299064806468462,5
13072,ba928b39-6bb6-3c3b-9a43-5cc5230181f4,2.946997416020672,0.2403100775193798,387.0,68430,default,outlier,outlier,1.0,1.0,93.0,E,93,176,0.020570359981299673,19,11,11,0.42949861064148975,5
21182,41141a2b-d2b1-3ebe-845d-338c0d50ae57,0.1826275805119736,0.0243600330305532,67.27777777777777,26540,default,Normal,normal,40.0,36.0,59.0,F,59,118,0.034482758620689655,10,20,11,0.4292935167597556,5
5883,bd238783-3989-3b96-bc0c-7dde1ce3084b,2.205882352941177e-05,0.0073529411764705,1088.0,2,private_ip,outlier,outlier,896.0,1.0,8.0,E,6,6,0.2,2,1,5,0.4292048692479524,5
12780,526261b1-ed97-398f-bcae-40b91b74a8a7,0.2274910881801125,0.0609756097560975,1066.0,14551,default,outlier,outlier,1.0,1.0,65.0,E,65,174,0.041826923076923074,17,19,14,0.4290678309089513,5
22098,89412b52-53bc-322c-9b57-49f2a8558e3d,0.0076656626506024,0.1204819277108433,8.586206896551724,230,default,Normal,normal,72.0,58.0,60.0,F,60,101,0.028531073446327684,8,15,15,0.4288908970286762,5
1957,9eca0d35-a692-3540-8bed-83643cfa655a,1.86799501867995e-05,0.0087173100871731,803.0,1,private_ip,outlier,outlier,624.0,1.0,7.0,E,6,6,0.2,2,1,5,0.4288434258190327,5
7976,39b4a431-c2ac-3d6b-b71a-36157f2689a2,0.7778934850051706,0.0734229576008273,967.0,45134,default,outlier,outlier,2.0,1.0,71.0,E,71,187,0.03762575452716298,18,15,11,0.42860026683929886,5
3799,a164c19f-4fd3-3599-be17-31860dc03e0d,0.7800414847161572,0.074235807860262,916.0,42872,default,outlier,outlier,1.0,1.0,68.0,E,68,197,0.043239683933274806,20,16,11,0.4285964223085976,5
8419,20d85dca-ee9f-3ccd-8783-7c48f964f223,5.656565656565657e-05,0.0525252525252525,2.861271676300578,2,default,BingPreview/1.0b,bot,444.0,173.0,26.0,E,26,39,0.06,3,4,22,0.4285671070936983,4
21364,90b1ff84-2bae-3010-a0ed-1147aa7f9461,595.6877619047619,0.0238095238095238,42.0,1501134,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.4283557914198448,4
17428,f4690a58-fca4-33b8-9498-64b2d1f06802,5.405405405405406e-05,0.0456081081081081,3.4022988505747125,2,default,BingPreview/1.0b,bot,422.0,174.0,27.0,E,27,50,0.07122507122507123,5,4,20,0.42810550535084946,4
489,9c7cb1db-27a4-3b87-bf54-996f45d5ff25,2.73972602739726e-05,0.0255707762557077,121.66666666666669,2,default,bingbot/2.0,bot,1095.0,9.0,28.0,E,28,28,0.037037037037037035,1,1,28,0.42808426085357776,4
2016,2bbf83fb-d5cc-3ff7-a94e-b49f4a8c67ac,3.3980582524271844e-05,0.0400485436893203,91.55555555555556,2,default,bingbot/2.0,bot,824.0,9.0,33.0,E,33,33,0.03125,1,1,33,0.4280524414028969,4
30848,2f3cce1e-609e-3c22-8970-cf92933aef19,0.1935247108307045,0.0294426919032597,63.4,22086,default,Normal,normal,39.0,30.0,56.0,F,56,130,0.04220779220779221,12,21,13,0.4279676091381427,5
20191,725690f1-0072-30ad-a894-ae178042489e,816.8762857142857,0.0357142857142857,28.0,1372353,datacenter,outlier,outlier,1.0,1.0,1.0,F,1,1,0.0,1,1,1,0.42787381619428144,4
8992,47e8ac8b-214e-3d01-9020-cc3509752a41,0.443457627118644,0.1525423728813559,531.0,14129,default,outlier,outlier,4.0,1.0,81.0,E,81,164,0.025308641975308643,17,15,12,0.4277902786938902,5
23832,67a02c35-f444-3c7b-a7cf-e994d1790242,0.358533462033462,0.0398970398970398,62.16,33430,default,Normal,normal,29.0,25.0,62.0,F,62,118,0.03120042305658382,10,20,13,0.42761906002491057,5
7735,6f781aaf-86b8-348c-84aa-5a841c25e26f,0.9105257787325456,0.0580021482277121,931.0,50862,default,outlier,outlier,3.0,1.0,54.0,E,54,197,0.06883298392732355,23,18,13,0.42747054567850995,5
28983,7d2fbabb-7cd1-3fad-b942-f1485411afc4,0.0152235099337748,0.097682119205298,8.053333333333333,552,default,Normal,normal,96.0,75.0,59.0,F,59,99,0.028930450029222676,6,14,16,0.4273555101069544,5
3708,916934c7-5d3e-3143-8899-01beacd313a8,4.424778761061947e-05,0.0429835651074589,87.88888888888889,3,default,bingbot/2.0,bot,791.0,9.0,34.0,E,34,34,0.030303030303030304,1,1,34,0.4269194224179662,4
888,5b6824d3-fcb0-3992-8a3b-c2ead322fd8f,2.945859872611465e-05,0.0207006369426751,139.55555555555554,3,default,bingbot/2.0,bot,1256.0,9.0,26.0,E,26,26,0.04,1,1,26,0.4264650073970194,4
4552,817abe3f-9fb0-35a7-9da3-bad1a5028f0b,3.1280547409579666e-05,0.0293255131964809,113.66666666666669,2,default,bingbot/2.0,bot,1023.0,9.0,30.0,E,30,30,0.034482758620689655,1,1,30,0.42642334668356974,4
7289,9cda60e7-b7fa-3287-b3ba-23027a8955ba,2.9356060606060607e-05,0.0274621212121212,117.33333333333331,2,default,bingbot/2.0,bot,1056.0,9.0,29.0,E,29,29,0.03571428571428571,1,1,29,0.42624555652583507,4
12973,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12973,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12973,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12972,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12972,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12973,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12972,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12970,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12970,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12971,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
12971,9a586375-65cf-3190-b283-e1057329a4df,0.0001383333333333,0.05,900.0,8,default,outlier,outlier,47.0,1.0,45.0,E,45,124,0.06262626262626263,14,14,16,0.4259877307851079,5
