Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source,graph_node_count,graph_edge_count,graph_density,graph_max_in_degree,graph_max_out_degree,graph_self_loops,score_hbos,anomaly_vote_count
15226,5fe51a1e-591f-31c2-9990-9d6c0b7d43ae,7.862925373134328,0.2835820895522388,134.0,63218,default,outlier,outlier,1.0,1.0,38.0,E,38,72,0.051209103840682786,13,9,3,0.4190425449258899,1
14444,74a072de-87a8-34cd-bb4c-cde50a6c2f21,0.3597835051546391,0.2164948453608247,194.0,4188,default,outlier,outlier,2.0,1.0,42.0,E,42,80,0.04645760743321719,11,9,4,0.4190425449258899,1
9385,f62bdf15-26f1-3878-9266-4c9fd131e853,10.055850299401198,0.2155688622754491,167.0,100760,default,outlier,outlier,1.0,1.0,36.0,E,36,68,0.05396825396825397,11,8,4,0.4190425449258899,1
16395,e5317d58-7759-3f1a-a5d6-570c89207143,13.988466666666667,0.2047619047619047,210.0,176255,default,outlier,outlier,1.0,1.0,43.0,E,43,84,0.046511627906976744,10,8,3,0.4190425449258899,1
1539,9feeaeae-1124-3d8c-b84c-8461ec05cfa2,2.151831081081081,0.2837837837837837,148.0,19109,default,outlier,outlier,2.0,1.0,42.0,E,42,70,0.04065040650406504,10,9,4,0.4190425449258899,1
14465,b6f0e1ba-5480-3149-bc68-139c9bff29df,4.904884615384615,0.3,130.0,38259,default,outlier,outlier,1.0,1.0,39.0,E,39,66,0.044534412955465584,12,9,4,0.4190425449258899,1
15743,93e56d9d-98c5-3643-988e-a57e57fca047,3.9128046875,0.2447916666666666,192.0,45076,default,outlier,outlier,1.0,1.0,47.0,E,47,90,0.041628122109158186,11,10,3,0.4190425449258899,1
13068,a6e28af3-cb3c-3dc7-b4c0-2b2d53cafe27,9.304357575757576,0.2484848484848484,165.0,92114,default,outlier,outlier,2.0,1.0,41.0,E,41,72,0.04390243902439024,11,9,4,0.4190425449258899,1
12652,e9f58c26-9939-32c2-a044-4eb81b715f3b,11.338912735849055,0.2169811320754717,212.0,144231,default,outlier,outlier,1.0,1.0,46.0,E,46,85,0.04106280193236715,12,9,4,0.4190425449258899,1
740,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
3388,0618b395-991b-3cd6-9f58-e832535c2f5b,0.6226378205128206,0.282051282051282,156.0,5828,default,outlier,outlier,2.0,1.0,44.0,E,44,80,0.042283298097251586,13,11,3,0.4190425449258899,1
9944,4057c68b-c0c3-3ee4-8627-3e0503c7b9a1,2.30594708994709,0.201058201058201,189.0,26150,default,outlier,outlier,1.0,1.0,38.0,E,38,92,0.06543385490753911,11,8,1,0.4190425449258899,1
12589,42d6de03-f9a7-3dcd-9256-81654141a66b,1.2171888888888889,0.2833333333333333,180.0,13146,default,outlier,outlier,1.0,1.0,51.0,E,51,100,0.0392156862745098,11,8,3,0.4190425449258899,1
3390,07523c48-a539-3338-a740-ae1041e3b5cb,0.8466944444444444,0.2722222222222222,180.0,9145,default,outlier,outlier,1.0,1.0,49.0,E,49,82,0.03486394557823129,13,11,3,0.4190425449258899,1
740,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
739,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
11813,c20d587b-0c79-3c78-908a-d26460fff90f,0.7601658986175115,0.2211981566820276,217.0,9898,default,outlier,outlier,1.0,1.0,48.0,E,48,97,0.04299645390070922,12,9,4,0.4190425449258899,1
16007,609dad71-65c4-32a0-8147-8a0a569caeea,1.8643030303030304,0.202020202020202,198.0,22148,default,outlier,outlier,1.0,1.0,40.0,E,40,72,0.046153846153846156,10,10,4,0.4190425449258899,1
5203,ce829c24-e605-33ba-9f6d-48782342379d,0.0025927835051546,0.2216494845360824,194.0,31,default,outlier,outlier,3.0,1.0,43.0,E,43,81,0.044850498338870434,12,9,4,0.4190425449258899,1
16015,71a64102-f9f3-378b-8319-cbaffe65742d,3.509785714285714,0.2792207792207792,154.0,32431,default,outlier,outlier,1.0,1.0,43.0,E,43,74,0.04097452934662237,13,10,4,0.4190425449258899,1
17698,056d2311-11da-35ff-8325-323bb68a1603,3.4137472826086954,0.2771739130434782,184.0,37688,default,outlier,outlier,1.0,1.0,51.0,E,51,91,0.03568627450980392,11,8,4,0.4190425449258899,1
15292,109018c3-7e6c-3250-a0c0-7109d08d4e42,14.560958974358975,0.2564102564102564,195.0,170364,default,outlier,outlier,1.0,1.0,50.0,E,50,101,0.04122448979591837,12,9,4,0.4190425449258899,1
8388,d243d973-c964-3f5f-8de0-1157d5fc951b,16.35411184210526,0.2763157894736842,152.0,149150,default,outlier,outlier,1.0,1.0,42.0,E,42,75,0.04355400696864112,10,8,4,0.4190425449258899,1
2603,f4cc8b5e-e22f-3da6-9cfb-b23dc88af9cc,23.43261176470588,0.2764705882352941,170.0,239013,default,outlier,outlier,1.0,1.0,47.0,E,46,81,0.0391304347826087,10,10,4,0.4190425449258899,1
16164,fa308e3f-84a9-3084-83f0-4a368bc6caea,1.3939650349650348,0.2657342657342657,143.0,11961,default,outlier,outlier,2.0,1.0,38.0,E,38,69,0.04907539118065434,10,8,3,0.4190425449258899,1
13887,ad195fc8-59f7-3b9a-b58d-2ddb6497f9ee,1.034884375,0.275,160.0,9935,default,outlier,outlier,2.0,1.0,44.0,E,43,73,0.040420819490586936,11,10,0,0.4190425449258899,1
13295,5853abbe-0d75-3c0e-9429-ba561c02feda,4.163031914893617,0.2553191489361702,188.0,46959,default,outlier,outlier,1.0,1.0,48.0,E,48,94,0.041666666666666664,10,11,4,0.4190425449258899,1
740,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
740,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
739,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
737,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
737,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
737,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
2859,ebbc428d-0509-3f59-a672-311aa17f8846,0.64344,0.2177777777777777,225.0,8687,default,outlier,outlier,2.0,1.0,49.0,E,49,105,0.044642857142857144,11,10,4,0.4190425449258899,1
13679,47c47769-4e6a-31ec-a0c6-3fd682b23baf,1.7558877551020406,0.2585034013605442,147.0,15487,default,outlier,outlier,2.0,1.0,38.0,E,38,65,0.04623044096728307,10,8,4,0.4190425449258899,1
4707,6d3a2a8a-7d17-30c4-828a-3cf1257e0e7c,1.5252872340425532,0.2180851063829787,188.0,17206,default,outlier,outlier,2.0,1.0,41.0,E,41,86,0.0524390243902439,12,8,4,0.4190425449258899,1
8979,2a0177dd-5ec6-31f9-a811-28ab2da7b630,2.163518292682927,0.2195121951219512,164.0,21290,default,outlier,outlier,1.0,1.0,36.0,E,36,77,0.06111111111111111,11,8,3,0.4190425449258899,1
9983,b233924b-0e28-37fe-9ab8-d5224fff254f,2.424156976744186,0.2267441860465116,172.0,25018,default,outlier,outlier,1.0,1.0,39.0,E,39,74,0.04993252361673414,10,9,3,0.4190425449258899,1
739,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
13607,652bb261-21ad-3cf5-a369-e3c7841d0213,4.0984750000000005,0.255,200.0,49182,default,outlier,outlier,1.0,1.0,51.0,E,51,105,0.041176470588235294,11,11,3,0.4190425449258899,1
10190,1f8d374a-6cc5-3cc2-8893-8cc6263cab54,2.0970754716981133,0.2327044025157232,159.0,20007,default,outlier,outlier,2.0,1.0,37.0,E,37,70,0.052552552552552555,11,8,3,0.4190425449258899,1
737,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
8754,901bd659-0a8e-35b8-8b4f-55d55fe45f79,2.209723880597015,0.263681592039801,201.0,26650,default,outlier,outlier,2.0,1.0,53.0,E,53,105,0.038098693759071114,13,10,4,0.4190425449258899,1
16907,d6b3c690-7fd3-3fbb-ae14-24f63badf0e1,2.1575,0.209090909090909,220.0,28479,default,outlier,outlier,1.0,1.0,46.0,E,46,88,0.04251207729468599,12,10,4,0.4190425449258899,1
738,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
739,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
3543,c08bb453-8d77-35ab-be04-8d98314dd725,19.50067088607595,0.2341772151898734,158.0,184867,default,outlier,outlier,1.0,1.0,37.0,E,37,81,0.060810810810810814,11,9,3,0.4190425449258899,1
15990,3cc1cf01-c5bd-3de2-bcde-e46c7a9e7811,4.0206329787234045,0.2287234042553191,188.0,45353,default,outlier,outlier,1.0,1.0,43.0,E,43,83,0.04595791805094131,11,8,3,0.4190425449258899,1
4426,4ac08497-37e3-30f4-8ff6-b8e97dacfe9d,4.150265306122449,0.2653061224489796,147.0,36606,default,outlier,outlier,1.0,1.0,39.0,E,39,70,0.04723346828609987,10,8,3,0.4190425449258899,1
738,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
738,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
738,8ba3666e-4199-3dd2-aec1-740435c1fd5d,1.7560986394557825,0.2857142857142857,147.0,15489,default,outlier,outlier,2.0,1.0,42.0,E,42,77,0.044715447154471545,10,9,4,0.4190425449258899,1
17092,185c9389-d430-3923-824d-dfcd65914371,1.4664512195121953,0.2256097560975609,164.0,14430,default,outlier,outlier,2.0,1.0,37.0,E,37,80,0.06006006006006006,11,8,4,0.4190425449258899,1
122,75acad5e-e07c-3a69-9b6f-ea08c6853f47,7.84319526627219,0.2307692307692307,169.0,79530,default,outlier,outlier,1.0,1.0,39.0,E,39,80,0.05398110661268556,13,8,4,0.4190425449258899,1
16363,6aa33ab5-c417-32cb-82f1-ac7da8bb8a0b,2.1741774193548387,0.2204301075268817,186.0,24264,default,outlier,outlier,2.0,1.0,41.0,E,41,74,0.045121951219512194,11,8,3,0.4190425449258899,1
13186,27e5d79b-7793-3e56-84ee-22865bfafbb4,2.5315122699386503,0.2208588957055214,163.0,24759,default,outlier,outlier,2.0,1.0,36.0,E,36,69,0.05476190476190476,11,9,4,0.4190425449258899,1
11379,f6dc1ea2-2ffc-3427-b24c-812df2ac32ea,3.4816136363636363,0.2171717171717171,198.0,41362,default,outlier,outlier,1.0,1.0,43.0,E,43,90,0.04983388704318937,13,10,2,0.4190425449258899,1
2057,b3bb1248-02e8-3ef4-a825-52b24205e148,0.0001970802919708,0.1131386861313868,274.0,4,default,outlier,outlier,32.0,1.0,31.0,E,31,70,0.07526881720430108,7,11,13,0.4183489262492668,1
7823,7883d854-2641-3e21-85de-5939efef1ccb,2.026552,0.124,250.0,30399,default,outlier,outlier,2.0,1.0,31.0,E,31,79,0.08494623655913978,8,8,13,0.4183489262492668,1
18566,a4318461-2bb1-3528-8d4d-83f5da4fb2dc,0.5242,0.3111111111111111,45.0,1416,private_ip,outlier,outlier,7.0,1.0,14.0,F,14,22,0.12087912087912088,4,6,2,0.41796275906555225,3
25169,b02c19ee-4286-34bf-87d1-d777e3ac59b7,2.8283048780487805,0.3414634146341463,41.0,6958,private_ip,outlier,outlier,6.0,1.0,14.0,F,14,22,0.12087912087912088,4,4,1,0.41796275906555225,3
28604,b2bf7f37-761f-3f55-abed-0e26c0d5ae26,7.93125,1.0,4.0,1904,private_ip,outlier,outlier,1.0,1.0,4.0,F,4,3,0.25,1,1,0,0.417474917657672,3
11042,4c8ceeb7-eb2a-3d42-a678-73b30f3538d1,7.872340425531915e-05,0.1489361702127659,235.0,2,default,outlier,outlier,14.0,1.0,35.0,E,35,65,0.0546218487394958,5,13,7,0.41709505439924544,1
17125,82b48633-ce9b-362f-94c6-88317152efa6,5.708636554621848,0.1386554621848739,238.0,81520,default,outlier,outlier,1.0,1.0,33.0,E,33,78,0.07386363636363637,9,12,7,0.41709505439924544,1
6035,43881dfe-4535-39f4-8c7e-819340f33bec,3.779599358974359,0.0673076923076923,312.0,70755,default,outlier,outlier,1.0,1.0,21.0,E,21,63,0.15,8,8,7,0.4168715106090668,1
13764,49bb6955-65ee-3f5e-81da-78e19d434dc9,0.7446912751677852,0.1073825503355704,298.0,13316,default,outlier,outlier,1.0,1.0,32.0,E,32,74,0.07459677419354839,7,6,7,0.41645905778648074,1
3996,c03dc0ce-d566-3d45-bdae-f5027a72deb3,2.0625750798722047,0.1054313099041533,313.0,38736,default,outlier,outlier,2.0,1.0,33.0,E,33,77,0.07291666666666667,9,6,8,0.41645905778648074,1
7319,dda4c44f-ba56-329c-af38-b81c09477c32,1.526648409893993,0.1166077738515901,283.0,25923,default,outlier,outlier,1.0,1.0,33.0,E,33,74,0.07007575757575757,8,6,8,0.41645905778648074,1
17651,6a3ad43e-e8ab-35db-95d8-dfe611058437,1.65926213592233,0.0970873786407767,412.0,41017,default,outlier,outlier,1.0,1.0,40.0,E,39,105,0.0708502024291498,7,6,3,0.41616687804194386,1
2001,fd9acb84-5a3c-3ec6-9198-c1ac2a3f4c89,0.2231283783783783,0.0945945945945946,444.0,5945,default,outlier,outlier,1.0,1.0,42.0,E,42,65,0.03774680603948897,8,7,4,0.41616687804194386,1
19415,f70941de-6a5c-3cdf-8e31-0acbcd459207,3.642159183673469,0.1673469387755102,81.66666666666667,53540,default,Normal,normal,5.0,3.0,41.0,F,41,60,0.036585365853658534,8,13,5,0.41614150094028446,1
21075,ec548757-f4f1-3b77-8733-01be1ebd9d75,1.4736036585365853,0.1585365853658536,82.0,21751,default,Normal,normal,4.0,3.0,39.0,F,39,54,0.03643724696356275,9,14,5,0.41614150094028446,1
23948,c42057be-b2e2-359e-95a3-488c8be72675,2.045325,0.1088235294117647,85.0,41725,default,Normal,normal,6.0,4.0,37.0,F,37,56,0.042042042042042045,9,12,6,0.41614150094028446,1
28651,7236d3ea-4d54-365f-a7d9-ec21b7282651,1.0647017045454543,0.1079545454545454,88.0,22487,default,Normal,normal,8.0,4.0,38.0,F,38,62,0.044096728307254626,8,12,6,0.41614150094028446,1
29831,0f8e4576-aa6c-3c4f-89ad-94d19c173d73,2.796873333333333,0.1644444444444444,112.5,37758,default,Normal,normal,4.0,2.0,37.0,F,37,57,0.04279279279279279,9,13,5,0.41614150094028446,1
19810,fba799ce-353f-31af-b5e3-6ac2fc37cc79,0.8252599388379205,0.1162079510703364,65.4,16192,default,Normal,normal,9.0,5.0,38.0,F,37,60,0.04504504504504504,8,12,8,0.41614150094028446,1
20428,69ea59f3-9d41-3fc1-864f-8f4bc78dc8b8,0.4543646723646723,0.1139601139601139,43.875,9569,default,Normal,normal,13.0,8.0,40.0,F,40,63,0.04038461538461539,7,12,6,0.41614150094028446,1
34403,bee276e7-7784-3d18-a675-1c7a42d4a99a,0.2246681614349776,0.1614349775784753,24.77777777777778,3007,default,Normal,normal,16.0,9.0,36.0,F,36,58,0.046031746031746035,6,14,8,0.41614150094028446,1
20583,42b9e731-97bb-3f5c-86a4-a2959f97266a,1.0310890410958904,0.1232876712328767,58.4,18065,default,Normal,normal,6.0,5.0,36.0,F,36,53,0.04206349206349207,8,15,5,0.41614150094028446,1
24499,61e2ed05-99de-35c5-a406-270931ec514c,10.127271794871795,0.1897435897435897,97.5,118490,default,Normal,normal,3.0,2.0,37.0,F,37,60,0.04504504504504504,6,15,7,0.41614150094028446,1
33580,2fb6357a-9275-3216-84ca-76efce2ab301,0.7834634146341464,0.1544715447154471,35.142857142857146,11564,default,Normal,normal,10.0,7.0,38.0,F,38,56,0.03982930298719772,7,12,5,0.41614150094028446,1
28511,a1fa0ca0-ee85-35f8-abd8-ac04337e0c1b,0.5802922077922078,0.1233766233766233,51.333333333333336,10724,default,Normal,normal,11.0,6.0,38.0,F,38,59,0.041963015647226175,6,12,5,0.41614150094028446,1
29072,a27e7bb4-37fe-3842-9f98-a523ad3c9b4b,0.2488173076923076,0.09375,19.80952380952381,6211,default,Normal,normal,27.0,21.0,39.0,F,39,62,0.04183535762483131,6,10,9,0.4161268079464022,1
28815,501aa8b8-ce2d-34ba-b70e-962b940596f2,0.3131201117318435,0.1005586592178771,17.9,6726,default,Normal,normal,27.0,20.0,36.0,F,36,59,0.046825396825396826,6,10,11,0.4161268079464022,1
24484,29a40de2-f9e7-3169-b937-d91cc05ba82e,0.7747862595419847,0.2977099236641221,65.5,6090,default,Normal,normal,5.0,2.0,39.0,F,39,63,0.04251012145748988,8,12,5,0.416120340765771,1
21076,f02715b9-a34a-38f7-9325-e73a79910453,4.247346428571429,0.2642857142857143,140.0,35678,default,outlier,outlier,2.0,1.0,37.0,F,36,53,0.04206349206349207,8,12,5,0.416120340765771,1
33548,c5e48d95-7d43-3881-ba5b-5a3c883ed037,1.585009375,0.23125,40.0,15217,default,Normal,normal,6.0,4.0,37.0,F,37,63,0.0472972972972973,7,12,6,0.416120340765771,1
25368,258ef86b-ab2d-3709-aab2-cc00e17e7c6e,1.309127272727273,0.2181818181818181,55.0,12961,default,Normal,normal,6.0,3.0,36.0,F,36,57,0.04523809523809524,7,12,6,0.416120340765771,1
21264,58832d23-f376-3e4b-ad4e-61dcd6337976,0.0536548913043478,0.2065217391304347,18.4,593,default,Normal,normal,14.0,10.0,38.0,F,38,63,0.04480796586059744,7,14,8,0.416120340765771,1
25989,334d4ece-6525-3717-a91e-5a9ab991340a,1.736138888888889,0.2166666666666666,90.0,18751,default,Normal,normal,4.0,2.0,39.0,F,39,60,0.04048582995951417,8,14,6,0.416120340765771,1
33999,99d8981a-24d4-3319-892c-522a7fc571a5,0.8923296703296703,0.2032967032967033,36.4,9745,default,Normal,normal,6.0,5.0,37.0,F,37,55,0.04129129129129129,8,13,6,0.416120340765771,1
34082,a21d5bc0-cacc-3ece-b03a-04c4c34227a5,1.69225,0.875,8.0,813,private_ip,outlier,outlier,1.0,1.0,7.0,F,7,6,0.14285714285714285,1,2,0,0.41584523036612486,3
31766,09e824a0-1729-3976-90f4-c5e966d82a40,5.898888888888889,0.8888888888888888,9.0,3186,private_ip,outlier,outlier,1.0,1.0,8.0,F,8,8,0.14285714285714285,2,2,1,0.41584523036612486,3
18500,c924a646-a18f-329c-b130-a1eaaed9737a,2.870375,0.875,8.0,1378,private_ip,outlier,outlier,1.0,1.0,7.0,F,7,6,0.14285714285714285,1,2,0,0.41584523036612486,3
26419,ed8ddcd5-25fa-346e-85d3-71f7d0a0fbaf,5.490625,0.875,8.0,2636,private_ip,outlier,outlier,1.0,1.0,7.0,F,7,6,0.14285714285714285,1,2,0,0.41584523036612486,3
32352,15b361ce-7e0e-3708-be91-1be0a3881296,0.377593984962406,0.0582706766917293,133.0,12053,default,Normal,normal,23.0,4.0,31.0,F,31,147,0.15806451612903225,9,13,3,0.4158356570076641,2
31287,50bdf9d8-8b58-3c71-95a1-7a0dab5389d7,0.0955757772020725,0.038860103626943,257.3333333333333,4428,default,Normal,normal,30.0,3.0,30.0,F,30,152,0.17471264367816092,9,12,3,0.4158356570076641,2
1353,6556cea8-a79d-3c25-a623-cb7ec8ce005f,0.6235567375886525,0.1099290780141844,282.0,10551,default,outlier,outlier,3.0,1.0,31.0,E,31,74,0.07956989247311828,10,10,4,0.41490015192950414,1
19041,5a1142d4-8b1a-3349-840e-e9cc26cf4ee0,83.05418181818182,0.4545454545454545,11.0,54816,private_ip,outlier,outlier,1.0,1.0,5.0,F,5,5,0.25,2,2,1,0.4148614772730279,3
23910,4927ee4c-f4e0-32e7-a625-15e6888a5e0a,1.3722857142857143,0.5,14.0,1153,private_ip,outlier,outlier,3.0,1.0,7.0,F,7,7,0.16666666666666666,2,2,2,0.4148614772730279,3
26753,c9a7b085-9c97-33d1-9a73-aa5e98023ec4,7.807111111111111,0.4444444444444444,18.0,8432,private_ip,outlier,outlier,4.0,1.0,8.0,F,8,11,0.19642857142857142,3,2,3,0.4148614772730279,3
33382,a1b88b35-a12d-3d75-adf3-72cfc95efcdb,8.122285714285715,0.5,14.0,6823,private_ip,outlier,outlier,2.0,1.0,7.0,F,7,9,0.21428571428571427,2,2,4,0.4148614772730279,3
23909,47de8c0c-65cb-3100-aceb-7a640e3f5b75,17.32440625,0.4375,16.0,16632,private_ip,outlier,outlier,2.0,1.0,7.0,F,7,9,0.21428571428571427,2,3,3,0.4148614772730279,3
30541,c0e6de36-7771-3035-b927-9a860cb942a5,26.70234375,0.5,16.0,25635,private_ip,outlier,outlier,2.0,1.0,8.0,F,8,11,0.19642857142857142,2,3,1,0.4148614772730279,3
30364,911f3450-0168-3a55-a206-2a7b920691d2,19.816235294117647,0.4705882352941176,17.0,20213,private_ip,outlier,outlier,1.0,1.0,8.0,F,8,11,0.19642857142857142,2,3,2,0.4148614772730279,3
17972,44ffb04e-b5ef-31b3-bc0c-44fa34dacf3a,0.262125,0.4375,16.0,252,private_ip,outlier,outlier,3.0,1.0,7.0,F,7,11,0.2619047619047619,3,2,3,0.4148614772730279,3
30605,7e288cc8-851b-3690-8ed1-051020a52a85,12.439,0.4666666666666667,15.0,11196,private_ip,outlier,outlier,2.0,1.0,7.0,F,7,7,0.16666666666666666,2,2,1,0.4148614772730279,3
21529,760c1ed6-eef9-37ff-9122-90c7d0bdfc6c,0.0255743243243243,0.1283783783783783,8.222222222222221,455,default,Normal,normal,48.0,36.0,38.0,F,38,61,0.04338549075391181,9,8,6,0.4142816607755716,2
27301,3b849d87-6fa7-32e8-bd0e-142d3e3ec271,0.0114026402640264,0.1584158415841584,7.390243902439025,208,default,Normal,normal,51.0,41.0,48.0,F,48,64,0.028368794326241134,8,10,5,0.4142816607755716,3
15606,19edfa11-e267-3505-ad9e-b3c380cafcb2,1.508854460093897,0.1455399061032863,213.0,19284,default,outlier,outlier,1.0,1.0,31.0,E,31,75,0.08064516129032258,10,6,13,0.4140192507501459,1
19424,2181dd8d-d68b-3807-ac60-76152ce54686,17.65521153846154,0.3461538461538461,26.0,27543,private_ip,outlier,outlier,2.0,1.0,9.0,F,9,15,0.20833333333333334,3,2,2,0.4136073015434826,3
29524,47be234d-fadb-328b-9877-02a0ca653ab9,0.2333375350140056,0.0868347338935574,119.0,4999,default,Normal,normal,16.0,3.0,31.0,F,31,135,0.14516129032258066,10,13,2,0.41286416671483006,1
19109,19d74c0c-8df7-3564-92b1-c7d534bc7955,0.180079295154185,0.0513950073421439,20.63636363636364,7359,default,Normal,normal,43.0,33.0,35.0,F,35,62,0.052100840336134456,7,19,9,0.4128604733585183,3
17124,812137ea-41b3-3058-94e0-9e3d64f53da1,1.5267018633540372,0.0538302277432712,483.0,44244,default,outlier,outlier,1.0,1.0,26.0,E,26,80,0.12307692307692308,9,13,4,0.41263932148380933,1
11080,bb4f4ca5-fc4a-31ea-ad88-fd6aee910ef1,0.4300820045558087,0.0683371298405467,439.0,11329,default,outlier,outlier,1.0,1.0,30.0,E,30,65,0.07471264367816093,8,12,3,0.41263932148380933,1
23166,6b36e44b-7cc0-34e9-bd62-a6b3a28824b6,0.0017106409458618,0.0168014934660858,32.795918367346935,165,default,Normal,normal,55.0,49.0,27.0,F,27,61,0.0868945868945869,12,14,8,0.4122094558800359,4
12102,12141e8b-4f16-3174-9c1c-d8a3dcb17c93,0.0004637096774193,0.1330645161290322,248.0,7,default,outlier,outlier,17.0,1.0,33.0,E,33,74,0.07007575757575757,7,10,12,0.4114793307552189,1
2391,9e1f12e2-9105-3704-82c4-7ae071bf9cb7,0.0006688596491228,0.1447368421052631,228.0,10,default,outlier,outlier,12.0,1.0,33.0,E,33,67,0.0634469696969697,7,9,12,0.4114793307552189,1
4757,efd2d492-a785-3c0a-bec1-dd7df75c79d1,0.0004141791044776,0.1007462686567164,268.0,7,default,outlier,outlier,21.0,1.0,27.0,E,27,70,0.09971509971509972,7,11,10,0.4114793307552189,1
1954,93b0df1a-f070-3a1e-981a-6a5551315ebc,0.8394794520547945,0.1598173515981735,219.0,11031,default,outlier,outlier,2.0,1.0,35.0,E,35,80,0.06722689075630252,9,8,9,0.4114793307552189,1
16841,2f914ab4-73ad-34d1-b5d8-241d78d85011,1.4732844036697248,0.1376146788990825,327.0,28906,default,outlier,outlier,1.0,1.0,45.0,E,45,77,0.03888888888888889,8,6,1,0.4105658473917997,1
19378,75abbcb7-027c-3778-b7f4-b68d9d4c75d1,0.0354712430426716,0.0352504638218923,269.5,1148,default,Normal,normal,27.0,2.0,19.0,F,19,112,0.32748538011695905,9,9,1,0.41016385129243216,1
24645,32493af3-d4ef-3dd1-a3e4-869aaee4d85d,0.2863519813519813,0.0466200466200466,214.5,7371,default,Normal,normal,20.0,2.0,20.0,F,20,117,0.3078947368421053,9,10,1,0.41016385129243216,1
26540,570cc232-de3c-383c-9e2a-54659f986b1e,0.194885579937304,0.0595611285266457,159.5,3731,default,Normal,normal,16.0,2.0,19.0,F,19,109,0.31871345029239767,9,8,1,0.41016385129243216,1
26220,b875445b-dfd9-386e-8204-61127e6ab0a2,0.0330239130434782,0.0413043478260869,230.0,912,default,Normal,normal,23.0,2.0,19.0,F,19,103,0.30116959064327486,9,8,1,0.41016385129243216,1
25078,7da2f165-81ce-3276-ae3a-eef36371e306,0.1019615384615384,0.073076923076923,130.0,1591,default,Normal,normal,13.0,2.0,19.0,F,19,104,0.30409356725146197,8,9,1,0.41016385129243216,1
27366,09288534-6236-3947-8590-019dd4cc7465,0.097526645768025,0.0595611285266457,79.75,1867,default,Normal,normal,16.0,4.0,19.0,F,19,107,0.3128654970760234,9,10,1,0.41016385129243216,1
32459,561c80b3-09b2-35b7-a215-2151fa53135f,3.4180394736842103,0.0328947368421052,253.33333333333331,155863,default,Normal,normal,8.0,3.0,25.0,F,25,88,0.14666666666666667,8,10,7,0.4099868082008168,1
